Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place,Queen Street (West),Lygon Street (East),Flinders St-Swanston St (West),Spring St-Lonsdale St (South),City Square,St. Kilda-Alexandra Gardens,Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West)
06/06/2015,14,2043,343,223,185,3092,4246,3313,3563,0,120,115,332,103,278,4012,1650,1340,0,1780,2684,1008,274,1108,2087,0,762,416,3173,953,452,122,231,168,247,339,5072,261,2123,1326,280,160,100
06/06/2015,15,2014,464,238,100,2962,4271,3438,3742,0,159,132,464,136,288,4534,1823,1515,0,1366,2884,1136,306,1176,2248,0,697,318,4020,891,533,124,221,166,204,335,5301,293,2271,1560,292,166,115
06/06/2015,16,2154,630,225,128,2900,4431,3331,3465,0,148,178,430,118,266,4641,1965,1551,0,710,2917,1108,348,1324,1815,0,1076,155,3134,961,530,223,497,234,261,316,5673,519,2731,1473,302,159,109
06/06/2015,17,2101,550,188,107,2907,3799,2667,2530,0,217,242,754,151,225,4093,2011,1596,0,604,2851,1271,409,1320,1611,0,869,187,2864,967,615,153,361,260,233,354,5266,374,2497,1175,250,156,100
06/06/2015,18,1599,561,180,91,3024,3194,1893,1580,0,246,270,1254,166,301,3694,1798,1393,0,550,2119,1393,345,1314,1386,0,1294,127,3139,1051,852,202,267,245,256,453,4385,461,2265,1000,345,131,76
06/06/2015,19,1317,469,175,84,2769,2508,1142,764,0,151,146,585,131,112,2741,1376,1020,0,447,1811,908,217,1255,552,0,1265,91,2488,1093,966,92,208,346,182,813,3648,394,2001,790,260,112,64
06/06/2015,20,1201,390,127,84,2453,2049,788,483,0,76,96,217,76,85,2041,1110,902,0,356,1539,530,197,1194,431,0,1127,66,1408,1117,1064,84,145,203,172,721,3015,267,1488,513,214,85,40
06/06/2015,21,1000,200,95,114,2176,1823,593,387,0,80,139,406,77,102,2204,1072,872,0,333,1324,720,263,1036,378,0,941,75,1611,930,1047,89,190,209,217,689,3075,221,1363,473,169,72,35
06/06/2015,22,839,228,65,117,1897,1718,490,427,0,202,200,628,138,233,2121,934,836,0,330,1185,1111,332,996,378,0,888,50,1404,928,844,82,154,94,313,523,2872,388,1324,442,137,68,41
06/06/2015,23,592,166,81,108,1608,1100,291,283,0,66,78,163,31,44,1363,797,638,0,269,915,529,189,866,233,0,570,46,860,802,556,39,104,114,334,216,2264,186,842,364,112,47,25
07/06/2015,0,323,58,31,67,945,961,223,219,0,26,41,85,25,20,906,625,467,0,197,663,288,84,600,142,0,480,48,482,600,321,36,87,44,307,114,2093,71,609,215,73,41,17
07/06/2015,1,238,40,21,48,682,827,128,160,0,14,30,17,5,10,483,199,159,0,114,376,102,70,610,175,0,295,29,265,465,192,10,21,30,278,35,1507,49,408,123,65,30,8
07/06/2015,2,97,28,6,41,375,393,118,57,0,16,16,3,2,10,221,163,143,0,116,236,55,45,543,34,0,236,8,94,386,86,7,22,16,239,23,1006,36,260,65,19,8,3
07/06/2015,3,88,17,12,17,259,271,106,73,0,5,24,10,4,4,152,127,123,0,78,195,87,60,516,35,0,208,6,57,327,35,10,18,17,146,10,692,18,179,23,6,4,0
07/06/2015,4,44,12,13,45,101,154,76,45,0,7,13,8,0,5,90,90,80,0,72,160,43,40,423,12,0,115,3,38,190,70,3,16,6,118,14,504,25,102,37,12,3,1
07/06/2015,5,35,22,20,25,107,128,36,29,0,4,11,7,0,2,93,49,52,0,39,171,23,32,265,34,0,65,4,77,91,25,4,9,1,49,13,412,23,100,25,4,5,5
07/06/2015,6,39,23,9,4,86,99,41,41,0,6,5,8,5,6,108,79,68,0,57,99,108,36,110,58,0,29,11,82,88,50,11,13,12,15,9,338,40,76,40,8,3,3
07/06/2015,7,101,50,28,27,160,252,63,67,0,34,20,24,11,31,481,205,165,0,198,241,257,77,75,76,0,19,44,508,102,24,23,35,28,31,26,770,45,136,142,25,12,11
07/06/2015,8,168,116,60,54,437,434,162,177,0,70,19,67,41,49,760,369,259,0,361,466,454,112,94,185,0,44,64,866,143,70,67,78,87,61,42,1158,76,256,210,50,33,19
07/06/2015,9,345,173,120,84,790,912,492,547,0,112,79,164,38,104,1389,579,467,0,822,782,599,161,164,597,0,135,164,1515,222,138,105,132,161,114,97,1794,147,447,329,108,68,56
07/06/2015,10,741,269,146,122,1126,1793,1118,1273,0,115,58,214,62,148,2344,883,746,0,1193,1271,705,303,369,1343,0,249,282,2183,395,210,138,182,164,144,113,2647,220,947,620,179,98,73
07/06/2015,11,992,375,143,87,1583,2618,2000,2127,0,101,95,316,92,245,3026,1234,1080,0,1470,1749,777,263,602,1913,0,553,416,2574,603,264,89,212,166,175,182,3609,275,1329,972,176,88,88
07/06/2015,12,1216,430,155,113,2120,3433,2581,2691,0,93,80,390,113,242,3434,1350,1139,0,1791,1948,880,265,849,2156,0,737,590,2902,766,405,104,192,118,189,232,4349,304,1744,1078,274,125,74
07/06/2015,13,1569,372,128,131,2517,3754,2947,3123,0,121,115,353,112,238,3528,1431,1197,0,1860,2308,913,282,1018,2123,0,907,535,3022,1024,578,119,218,123,185,326,4485,398,1801,1034,324,130,83
07/06/2015,14,1674,328,178,124,2495,3883,3254,3375,0,150,145,381,105,229,3727,1655,1366,0,1621,2387,915,267,1100,2092,0,739,428,3076,1035,525,110,216,196,212,343,4831,445,1847,1177,289,155,115
07/06/2015,15,1659,414,177,114,2490,3981,3123,3502,0,141,136,685,164,275,3495,1792,1366,0,1368,2794,897,361,993,2093,0,615,344,2986,1049,486,148,271,138,204,334,4928,282,2160,1190,263,150,94
07/06/2015,16,1643,346,160,111,2403,3947,2788,3211,0,139,99,625,122,289,3613,1744,1373,0,795,2712,901,324,1044,1687,0,560,190,2857,1083,548,152,241,171,240,339,4801,243,2055,1091,249,120,78
07/06/2015,17,1532,396,178,87,2518,2953,2035,1870,0,101,99,225,91,186,3045,1726,1287,0,477,2182,917,222,991,1280,0,743,153,2408,958,510,123,184,176,163,328,4167,393,1840,848,294,137,85
07/06/2015,18,1306,448,149,66,2457,2393,1386,944,0,123,103,184,64,98,2502,1283,1033,0,363,1653,746,158,1139,1218,0,1096,102,1909,1005,784,74,148,225,145,471,3581,226,1499,554,314,138,66
07/06/2015,19,1125,356,115,107,2404,2103,1149,611,0,119,205,697,114,199,2130,1212,889,0,380,1483,1107,298,1129,681,0,1185,76,1502,1081,858,89,161,147,143,598,3262,252,1243,390,240,96,42
07/06/2015,20,934,282,81,86,2140,1633,473,460,0,41,96,155,44,43,1588,926,709,0,284,1334,567,177,1105,306,0,1217,54,973,816,860,54,191,137,151,577,2684,218,1043,311,236,77,38
07/06/2015,21,730,215,63,39,1672,1407,410,324,0,39,81,140,35,45,1671,832,664,0,234,1084,391,215,937,335,0,844,68,1324,1146,756,46,98,133,170,436,2434,147,1138,303,179,85,33
07/06/2015,22,501,131,47,71,1293,1128,269,227,0,33,67,91,22,15,1165,713,591,0,172,910,397,126,720,352,0,822,51,719,1096,547,37,76,44,276,198,2158,123,624,184,106,44,29
07/06/2015,23,323,99,43,42,962,722,217,146,0,27,50,73,64,24,818,591,445,0,138,621,308,113,716,248,0,715,27,455,1052,304,27,85,49,193,60,1623,90,387,151,116,54,24
08/06/2015,0,183,55,14,35,506,417,169,130,0,11,29,36,12,3,476,226,217,0,139,319,163,73,589,156,0,626,20,219,847,128,16,30,50,74,42,1173,52,195,105,70,31,12
08/06/2015,1,88,9,10,31,318,230,70,85,0,13,17,11,4,1,195,117,95,0,110,195,74,44,454,71,0,468,18,49,705,59,7,19,7,75,26,679,19,129,47,54,35,11
08/06/2015,2,52,9,9,23,153,147,53,33,0,10,3,11,7,0,126,62,64,0,43,136,35,25,284,19,0,399,4,38,596,43,6,9,3,61,6,481,12,105,27,19,2,3
08/06/2015,3,34,10,6,17,96,107,46,43,0,9,5,2,0,1,67,52,35,0,39,138,63,19,261,8,0,302,8,45,366,8,4,16,5,94,10,487,3,58,16,6,1,1
08/06/2015,4,37,16,4,17,60,105,58,43,0,9,7,0,0,0,67,27,35,0,33,86,49,31,296,13,0,124,4,28,356,10,7,23,5,80,7,594,8,44,18,6,5,3
08/06/2015,5,51,22,5,7,91,128,15,29,0,11,2,2,1,0,105,94,72,0,33,110,69,19,125,25,0,145,4,74,386,14,9,9,13,15,8,459,10,62,14,3,3,4
08/06/2015,6,55,35,17,8,91,109,41,26,0,19,6,16,4,7,221,169,111,0,33,135,125,53,52,44,0,26,11,160,257,9,14,26,16,24,5,349,6,76,51,12,9,7
08/06/2015,7,114,41,29,15,243,189,60,71,0,49,21,42,8,49,380,201,105,0,62,215,286,50,72,72,0,37,11,311,227,30,30,33,39,22,13,530,29,103,106,17,18,19
08/06/2015,8,183,101,61,47,318,372,119,150,0,62,44,50,16,56,745,292,256,0,123,468,478,96,100,181,0,52,42,647,98,25,33,31,78,38,31,953,89,235,227,63,36,30
08/06/2015,9,434,165,89,65,676,979,430,489,0,133,39,142,25,89,1271,503,408,0,290,777,518,202,206,613,0,130,62,984,155,86,60,89,126,81,88,1668,116,412,320,113,83,72
08/06/2015,10,744,195,72,81,1068,1734,970,1186,0,90,50,181,51,115,2035,800,704,0,375,1168,646,279,286,983,0,247,82,1763,373,137,76,176,174,118,147,2611,162,772,680,169,132,96
08/06/2015,11,1138,269,118,82,1612,2635,1720,2040,0,91,81,233,62,202,2617,1120,996,0,484,1715,693,210,563,1394,0,416,98,2374,516,239,99,153,140,187,220,3820,233,1353,957,163,127,90
08/06/2015,12,1326,310,127,92,2187,3308,2221,2402,0,115,105,427,128,230,3355,1267,1141,0,593,1944,798,194,822,1643,0,751,126,2884,685,441,102,249,102,160,256,4837,279,1849,1354,373,216,107
08/06/2015,13,1449,323,116,100,2512,3541,2761,2762,0,105,133,377,145,255,3856,1530,1317,0,631,2348,812,166,987,1718,0,829,142,2804,877,610,122,286,95,165,309,5494,257,2356,1821,490,275,126
08/06/2015,14,1653,307,141,96,2327,3459,2817,2958,0,143,85,404,130,273,3663,1510,1431,0,534,2488,814,196,976,1801,0,628,132,2905,810,547,140,209,102,187,403,4933,227,2314,1787,350,254,125
08/06/2015,15,1773,269,94,90,2634,3425,2801,2813,0,98,88,403,97,313,3327,1837,1401,0,466,2481,804,215,968,1744,0,552,112,2643,812,620,109,181,89,163,348,4679,186,1966,1660,288,180,99
08/06/2015,16,1504,224,104,122,2203,3000,2253,2390,0,130,78,298,108,192,3219,1332,1224,0,393,2343,858,190,849,1466,0,397,125,2396,643,454,74,126,59,125,287,4361,181,1864,1390,238,179,113
08/06/2015,17,1516,164,115,98,2149,2375,1802,1399,0,112,111,299,100,179,2799,1344,1033,0,390,2063,814,210,828,1127,0,467,103,2115,682,509,73,146,79,119,278,3756,137,1520,1062,273,187,90
08/06/2015,18,1242,289,94,76,2344,1910,1195,669,0,115,70,166,55,109,3024,1119,1188,0,426,1818,795,233,890,630,0,671,98,1856,774,597,213,472,70,125,330,3559,277,1174,946,296,176,75
08/06/2015,19,981,138,63,49,1837,1352,660,360,0,52,64,149,66,66,1455,747,624,0,328,1328,496,170,859,271,0,617,56,829,608,572,35,103,43,74,308,2574,152,813,477,212,112,63
08/06/2015,20,654,96,40,70,1333,916,342,259,0,64,35,82,15,29,1350,632,471,0,264,925,411,146,572,137,0,498,52,1179,506,609,48,91,46,63,308,1890,138,704,279,147,110,52
08/06/2015,21,556,78,35,61,1191,636,203,193,0,31,37,83,19,16,1065,554,493,0,208,804,245,109,436,154,0,380,40,742,380,393,25,62,76,51,192,1523,94,532,228,157,99,46
08/06/2015,22,298,62,23,41,751,454,112,92,0,31,15,50,3,18,689,346,300,0,120,540,247,72,273,64,0,189,37,504,276,236,10,41,38,37,67,1239,54,252,138,122,68,33
08/06/2015,23,152,51,14,40,419,243,53,82,0,27,7,17,8,9,395,297,213,0,101,336,163,28,154,81,0,97,18,214,132,97,9,18,24,27,39,719,43,175,101,89,54,21
09/06/2015,0,82,18,8,17,170,138,39,55,0,13,6,14,4,7,138,78,71,0,91,154,46,11,132,45,0,50,13,93,118,31,1,4,11,9,17,341,14,86,39,40,33,13
09/06/2015,1,9,9,5,7,97,66,23,19,0,6,6,3,8,2,28,28,17,0,63,68,12,0,83,12,0,15,14,18,66,17,3,3,0,3,13,135,1,24,10,42,29,4
09/06/2015,2,15,8,5,6,47,30,3,7,0,1,5,11,4,0,17,17,15,0,30,30,21,0,74,3,0,6,2,12,54,7,0,0,8,1,5,68,2,4,2,8,2,1
09/06/2015,3,5,3,1,6,39,35,8,5,0,1,3,5,0,0,34,9,6,0,15,19,6,1,28,4,0,9,4,32,32,2,0,7,3,1,0,94,2,7,2,5,5,4
09/06/2015,4,9,7,3,6,16,36,14,10,0,2,1,2,0,3,44,48,34,0,16,53,15,3,40,32,0,9,3,34,17,9,2,2,7,2,1,192,2,21,7,13,8,3
09/06/2015,5,28,39,19,95,77,103,26,18,0,42,20,8,3,18,146,120,92,0,64,168,139,26,43,32,0,2,13,108,32,6,7,19,12,22,8,316,20,38,39,8,9,4
09/06/2015,6,50,202,160,534,157,156,102,69,0,296,75,35,7,84,419,528,359,0,77,421,570,139,56,147,0,18,23,288,42,14,51,69,64,67,5,728,55,168,102,39,29,19
09/06/2015,7,287,801,704,2003,390,472,302,188,0,1351,329,139,28,198,1122,1628,1055,0,264,1275,1815,406,150,406,0,51,83,856,119,89,178,128,180,210,65,1867,296,579,284,132,120,90
09/06/2015,8,723,1901,1629,5045,792,1076,731,537,0,2967,579,259,74,357,2537,3512,2620,0,547,2658,3723,908,311,626,0,95,180,1860,350,170,429,246,442,739,151,3543,725,1328,573,247,264,137
09/06/2015,9,600,1243,917,2658,811,1180,745,659,0,1467,292,107,20,162,1567,1609,1126,0,604,1764,2131,569,298,364,0,105,128,1182,319,194,322,134,395,492,106,2678,587,833,339,350,368,164
09/06/2015,10,676,713,428,1065,1169,1533,1116,1005,0,445,236,116,25,108,1030,953,644,0,815,1544,1314,396,357,267,0,173,142,809,371,228,153,153,274,430,135,2736,626,938,255,319,316,161
09/06/2015,11,978,567,357,756,1441,2174,1658,1568,0,393,232,151,27,134,1166,1049,726,0,1070,1767,1241,371,614,381,0,300,270,871,657,292,146,156,264,393,292,3199,731,1035,438,643,518,204
09/06/2015,12,1510,1365,579,1053,2262,3231,2692,2638,0,991,602,227,66,507,1798,1416,1076,0,1613,2637,1803,612,1191,588,0,652,299,1194,1040,409,218,259,842,845,383,4258,1127,1349,607,470,401,236
09/06/2015,13,1585,1377,577,1275,2422,3650,3287,3072,0,838,439,268,106,428,1753,1441,1022,0,1624,2720,1813,549,1322,542,0,666,288,1096,1076,410,260,298,850,971,382,4281,1032,1458,592,516,408,208
09/06/2015,14,1472,740,411,1009,2167,2929,2402,2243,0,499,236,149,28,167,1558,1282,870,0,924,2403,1481,432,876,466,0,424,187,933,676,357,153,196,350,563,315,3880,506,1268,557,449,334,163
09/06/2015,15,1591,557,477,1178,2062,2802,2462,2109,0,641,272,143,46,154,1576,1324,993,0,656,2390,1663,353,745,483,0,469,155,1060,596,338,186,174,224,440,290,4196,779,1433,553,616,429,222
09/06/2015,16,1540,795,917,2348,2017,2695,2098,1816,0,1505,492,126,20,233,2000,2080,1382,0,548,2821,2553,475,753,558,0,432,169,1261,682,342,270,226,265,504,184,4401,568,1435,428,357,349,170
09/06/2015,17,1747,1265,1716,4030,2183,2715,2282,1633,0,2597,601,204,45,442,3351,3690,2594,0,575,3549,3779,683,909,805,0,422,180,2368,720,305,448,332,373,739,246,4996,532,1838,688,446,423,203
09/06/2015,18,1476,759,796,1823,1973,2043,1752,1009,0,894,318,147,31,247,2122,2132,1486,0,422,2589,2020,352,865,548,0,525,128,1736,735,356,211,178,251,407,377,3780,365,1170,520,501,339,179
09/06/2015,19,971,256,300,551,1810,1490,925,499,0,269,141,118,33,116,1165,1012,721,0,363,1681,819,136,708,200,0,437,108,978,555,346,90,105,104,238,231,2473,166,624,271,315,219,120
09/06/2015,20,736,223,124,252,1459,938,589,312,0,101,113,70,18,60,718,690,518,0,299,1217,573,135,595,123,0,368,93,378,524,283,39,51,75,135,132,1996,126,534,127,184,122,59
09/06/2015,21,584,159,87,174,1174,770,423,219,0,52,61,50,15,34,988,619,370,0,235,1045,395,91,466,131,0,293,63,963,358,206,39,65,78,100,109,1728,111,511,106,122,90,56
09/06/2015,22,350,99,54,106,747,478,189,132,0,50,28,43,9,26,456,415,310,0,166,686,298,64,342,80,0,184,57,253,344,156,30,47,89,70,85,1142,76,229,58,99,83,49
09/06/2015,23,162,54,15,61,367,184,69,97,0,36,10,18,6,5,197,327,216,0,112,376,146,43,188,34,0,83,20,89,179,103,14,18,21,40,31,682,41,103,47,70,72,41
10/06/2015,0,87,19,7,27,153,93,35,22,0,11,10,13,3,5,85,105,72,0,57,162,50,18,129,20,0,44,15,35,81,23,5,5,0,13,8,227,20,49,13,51,39,17
10/06/2015,1,37,10,6,21,86,50,13,41,0,6,5,4,0,1,9,26,13,0,17,33,17,5,71,3,0,22,7,9,55,30,1,3,2,1,9,81,5,21,9,34,14,6
10/06/2015,2,24,18,2,14,48,33,9,11,0,0,2,7,0,2,12,10,14,0,32,17,14,13,55,6,0,11,0,7,42,10,2,5,1,4,9,58,6,17,5,14,7,1
10/06/2015,3,13,7,0,9,29,23,12,0,0,6,6,0,0,2,32,10,7,0,23,28,10,3,72,9,0,5,3,24,16,5,1,2,2,5,3,58,10,28,2,7,2,1
10/06/2015,4,6,8,6,11,37,40,8,6,0,0,1,2,0,0,33,27,23,0,16,15,19,1,15,3,0,3,2,30,19,8,5,10,3,0,4,73,3,6,6,8,3,4
10/06/2015,5,18,58,38,111,81,58,27,16,0,57,19,7,3,23,131,155,102,0,41,131,163,29,15,50,0,9,8,87,20,8,12,29,38,5,8,233,15,23,30,5,4,2
10/06/2015,6,57,235,207,629,162,170,100,79,0,350,86,73,13,112,426,695,516,0,93,484,653,177,91,213,0,18,33,264,49,27,74,61,61,67,14,639,89,209,133,40,35,24
10/06/2015,7,300,829,733,2208,362,480,253,226,0,1478,275,144,40,211,1209,1567,1141,0,188,1244,1836,409,145,417,0,49,77,757,232,84,223,136,185,214,57,1696,332,1741,287,123,117,77
10/06/2015,8,634,1705,1602,4829,738,1051,671,550,0,2966,563,247,49,377,2425,3229,2490,0,390,2193,3593,918,268,632,0,116,164,1574,298,185,414,243,496,689,126,3299,690,1456,477,262,363,186
10/06/2015,9,642,1281,932,2870,792,1144,778,631,0,1597,345,108,17,170,1475,1499,1131,0,441,1656,2115,604,303,324,0,152,125,962,302,199,372,173,394,493,149,2945,696,858,335,268,302,179
10/06/2015,10,709,653,474,958,928,1486,1170,1045,0,471,261,140,50,138,1256,877,724,0,551,1371,1367,365,444,233,0,208,112,1016,417,156,189,188,256,452,116,2854,619,858,298,259,238,129
10/06/2015,11,964,619,415,910,1392,2296,1632,1655,0,443,185,107,39,166,1774,1042,743,0,569,1680,1267,367,552,375,0,370,153,1538,541,211,140,151,276,421,148,3841,827,1015,370,368,255,149
10/06/2015,12,1521,1394,644,1071,2276,3318,2817,2653,0,1040,532,244,59,505,2434,1433,1014,0,1003,2511,2012,572,1261,542,0,685,234,2100,1108,458,255,274,822,927,411,4611,1378,1732,600,765,421,216
10/06/2015,13,1668,1514,572,1175,2510,3470,3392,3056,0,906,453,288,69,433,2055,1496,1105,0,1004,2763,1791,620,1297,643,0,650,217,1652,1036,410,284,285,810,973,316,4467,1050,1476,573,505,394,186
10/06/2015,14,1428,668,431,1044,2170,2962,2413,2294,0,590,291,173,69,208,1851,1598,1080,0,689,2354,1448,365,847,471,0,464,169,1157,686,277,200,208,358,549,200,4025,639,1295,368,338,329,174
10/06/2015,15,1379,623,512,1198,2013,2930,2379,2230,0,747,283,102,29,174,2629,1441,1023,0,521,2461,1754,413,704,532,0,412,162,2189,635,286,183,205,221,511,231,4445,795,1545,344,339,353,181
10/06/2015,16,1510,690,897,2364,2069,2937,2160,1995,0,1566,423,162,26,225,2193,2066,1479,0,567,2744,2700,530,693,622,0,399,192,1455,618,296,292,216,245,528,284,4623,633,1527,399,513,569,181
10/06/2015,17,1935,1305,1708,3912,2313,3043,2344,1802,0,2451,621,233,47,459,3425,3557,2587,0,931,3582,3762,635,871,893,0,488,243,2201,766,289,467,320,414,764,250,5044,615,1886,730,504,430,224
10/06/2015,18,1486,749,892,1814,2058,2243,1732,1268,0,912,311,191,39,265,2229,2353,1556,0,1082,2598,2013,339,869,579,0,578,257,1658,808,364,224,228,272,403,228,3785,389,1408,531,418,311,176
10/06/2015,19,1080,366,297,649,1940,1472,902,513,0,304,165,145,50,130,1309,1161,801,0,1060,1654,1001,201,871,243,0,605,217,1472,631,378,112,106,130,319,251,2556,301,1018,359,286,193,109
10/06/2015,20,805,257,131,294,1564,1035,565,287,0,107,101,163,60,81,885,736,497,0,829,1252,581,160,564,142,0,634,122,355,554,503,50,72,62,172,239,1910,202,554,111,219,144,92
10/06/2015,21,566,185,91,188,1334,778,337,221,0,79,88,41,8,73,913,662,424,0,518,1077,495,118,479,127,0,385,88,797,418,367,70,80,52,155,160,1820,143,546,136,180,141,70
10/06/2015,22,424,118,68,127,925,505,206,137,0,61,53,14,4,47,759,555,369,0,307,802,283,81,327,100,0,329,71,552,334,225,29,71,76,110,84,1348,203,536,88,123,106,58
10/06/2015,23,202,64,33,73,529,338,69,91,0,34,10,32,9,22,301,349,266,0,106,468,153,31,267,56,0,120,26,127,217,135,15,36,23,44,59,967,63,187,34,100,71,44
11/06/2015,0,73,33,12,50,225,155,50,31,0,15,15,9,1,6,110,180,91,0,83,182,63,12,144,12,0,63,22,55,121,52,4,12,3,44,11,342,25,75,22,60,52,27
11/06/2015,1,38,22,4,12,129,71,48,24,0,8,1,7,0,2,33,35,40,0,61,63,23,16,91,11,0,26,6,23,120,19,10,14,4,34,14,117,10,35,10,33,26,9
11/06/2015,2,23,16,3,7,40,51,15,12,0,2,1,19,3,1,8,15,13,0,46,62,12,2,65,7,0,26,2,7,61,14,2,5,11,23,9,69,4,9,5,4,9,4
11/06/2015,3,13,1,1,9,28,28,19,9,0,5,2,10,0,0,31,8,5,0,21,23,5,5,52,6,0,22,4,30,28,7,3,7,0,4,2,62,4,15,6,8,3,3
11/06/2015,4,7,9,6,13,28,57,6,7,0,5,6,0,0,2,31,38,34,0,26,48,13,7,36,16,0,17,2,43,33,8,2,6,5,0,2,101,3,14,7,5,4,3
11/06/2015,5,26,40,17,122,67,77,41,22,0,50,23,8,4,21,121,165,124,0,70,118,158,33,36,75,0,16,9,91,22,9,15,24,43,12,14,291,17,43,37,12,7,7
11/06/2015,6,61,249,173,652,152,191,81,80,0,396,85,62,8,88,482,714,545,0,123,497,667,169,79,297,0,20,37,326,64,36,74,78,76,78,15,752,101,171,144,52,34,28
11/06/2015,7,274,808,750,1998,388,426,258,226,0,1520,290,154,33,192,1172,1852,1071,0,297,1221,1878,464,146,448,0,76,90,781,187,86,200,132,218,260,54,1702,361,547,307,139,108,77
11/06/2015,8,669,1974,1795,4955,667,1015,672,550,0,2941,578,260,51,380,2621,3361,2432,0,609,2376,3634,998,260,686,0,116,197,1859,325,175,470,282,529,720,140,3438,834,1220,478,245,263,147
11/06/2015,9,610,1303,934,2785,728,1146,785,694,0,1505,327,163,23,206,1615,1665,1130,0,637,1665,2165,612,325,350,0,126,131,1111,313,202,320,171,416,489,117,2675,599,823,296,248,249,133
11/06/2015,10,650,704,437,1048,970,1528,1147,1121,0,493,294,136,18,138,1248,1018,846,0,810,1609,1400,406,384,322,0,265,228,993,393,198,175,116,326,482,151,2654,545,738,304,255,242,149
11/06/2015,11,1016,630,388,810,1457,2101,1715,1660,0,474,222,112,33,182,1483,1248,853,0,1105,1697,1163,390,577,379,0,353,249,1145,591,327,140,136,300,487,278,3461,766,1024,370,681,362,190
11/06/2015,12,1504,1420,589,1222,2473,3127,2965,2585,0,1001,550,349,77,568,1946,1640,1270,0,1664,2478,2012,558,1283,634,0,708,340,1428,1045,424,269,300,844,954,319,4355,981,1435,537,399,326,163
11/06/2015,13,1770,1644,674,1400,2520,3412,3464,3254,0,975,534,371,98,498,2119,1672,1263,0,1642,2870,1793,641,1447,748,0,667,322,1428,1093,441,264,342,858,1030,392,4433,1067,1775,627,604,544,226
11/06/2015,14,1636,786,467,985,2089,3111,2572,2557,0,582,274,154,39,231,1860,1415,1008,0,1005,2358,1542,402,921,569,0,477,237,1284,718,395,189,213,434,654,334,4313,745,1654,475,563,391,166
11/06/2015,15,1474,698,564,1145,2158,2910,2359,2168,0,706,293,198,29,163,1790,1537,1144,0,684,2465,1772,385,716,641,0,389,168,1172,565,320,213,227,263,537,267,4307,665,1438,513,545,441,210
11/06/2015,16,1682,731,915,2267,2103,2914,2309,1931,0,1635,421,193,47,264,2109,2122,1537,0,578,2878,2585,446,712,724,0,366,146,1461,589,272,322,216,252,596,207,4671,519,1548,442,369,358,168
11/06/2015,17,1895,1345,1660,3835,2583,3271,2746,2083,0,2572,640,285,46,425,3576,3685,2687,0,568,3583,3560,627,949,994,0,559,216,2297,783,323,462,359,386,792,248,5247,673,1979,668,431,497,274
11/06/2015,18,1631,779,872,1727,2512,2616,2205,1592,0,1068,394,306,94,264,2661,2267,1670,0,483,2640,2021,400,987,691,0,716,161,2163,845,379,282,232,289,517,325,4167,514,1622,548,485,359,209
11/06/2015,19,1139,361,309,578,2038,1796,1469,935,0,312,178,122,35,114,1841,1111,747,0,411,1793,925,221,905,321,0,765,155,2243,792,413,128,121,156,216,213,2853,366,952,320,298,243,160
11/06/2015,20,1016,249,138,305,1773,1509,882,582,0,123,119,92,22,74,960,821,596,0,342,1414,577,142,672,170,0,531,121,444,581,533,65,103,89,178,229,2300,191,548,133,264,199,97
11/06/2015,21,836,160,75,245,1604,1125,455,353,0,82,61,178,63,56,1627,780,477,0,264,1181,523,149,597,162,0,431,97,1603,569,397,54,64,60,139,161,2081,149,607,206,143,154,71
11/06/2015,22,433,150,86,142,1026,581,218,172,0,39,36,49,35,25,835,696,437,0,156,805,311,112,540,142,0,397,64,682,439,350,52,82,62,100,107,1570,234,594,95,107,94,43
11/06/2015,23,235,80,48,74,774,431,136,105,0,43,43,52,13,21,417,520,308,0,134,515,197,44,317,71,0,158,39,237,327,133,20,44,46,65,47,1175,75,208,48,75,91,54
12/06/2015,0,116,55,18,49,362,222,62,68,0,8,22,8,1,7,187,165,112,0,99,260,106,26,203,37,0,96,24,106,166,104,26,11,28,21,6,536,31,111,23,50,53,29
12/06/2015,1,43,16,9,21,137,81,57,48,0,5,4,4,0,1,44,32,22,0,80,84,12,8,198,41,0,53,14,35,142,47,12,8,3,19,10,175,14,58,21,24,7,7
12/06/2015,2,49,23,8,14,130,55,39,15,0,2,3,7,1,2,39,24,19,0,40,44,20,7,279,6,0,36,4,26,106,15,11,4,10,10,6,134,9,22,10,12,5,4
12/06/2015,3,25,3,2,9,86,45,29,26,0,5,2,1,0,0,33,26,21,0,40,53,19,4,130,6,0,35,8,30,73,22,2,6,1,15,5,112,7,21,3,14,8,8
