Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place
01/01/2015,0,1559,827,397,727,2807,3084,0,867,0,746,861,4263,1908,457,3992,1363,707,0,490,2588,886,461,2072,0,598,522,113,2714,884,280,478,1502,216
01/01/2015,1,1728,259,165,263,3197,3279,0,614,0,312,340,1031,448,235,2445,1180,1125,0,397,2220,903,342,1778,0,667,543,76,2145,1139,164,147,429,113
01/01/2015,2,701,101,68,95,1801,2373,0,397,0,180,236,459,218,87,2463,1278,1584,0,247,1424,722,165,1196,0,519,340,57,1407,969,57,49,207,80
01/01/2015,3,279,52,14,95,1144,1397,0,239,0,133,199,460,167,45,983,757,1112,0,172,1030,389,175,843,0,268,235,43,414,873,20,22,51,40
01/01/2015,4,136,30,11,45,337,585,0,111,0,44,32,86,38,26,471,387,591,0,128,472,239,60,672,0,230,236,34,147,382,20,7,39,23
01/01/2015,5,70,30,7,21,215,309,0,52,0,16,8,28,6,10,249,203,342,0,66,322,133,32,285,0,47,40,11,81,281,3,6,14,10
01/01/2015,6,52,39,6,18,159,167,0,43,0,13,3,16,5,10,131,139,160,0,72,214,185,36,127,0,34,38,9,69,172,6,6,9,14
01/01/2015,7,69,36,12,36,185,157,0,44,0,21,5,29,9,18,124,170,102,0,69,210,201,56,88,0,43,53,9,98,132,27,14,25,7
01/01/2015,8,93,49,24,23,257,208,0,109,0,39,20,76,15,51,206,180,117,0,106,357,287,75,79,0,62,43,22,128,74,30,27,23,39
01/01/2015,9,124,102,45,46,392,567,0,322,0,36,46,140,40,67,321,361,167,0,217,543,406,134,112,0,128,92,27,225,151,69,39,83,94
01/01/2015,10,289,162,87,58,539,948,0,774,0,87,39,224,47,110,773,725,289,0,305,1034,529,184,279,0,255,190,49,358,268,177,82,127,116
01/01/2015,11,492,237,86,63,978,1648,0,1389,0,114,47,415,108,145,1268,985,393,0,377,1504,607,157,376,0,558,437,81,799,426,298,79,101,158
01/01/2015,12,708,212,83,74,1281,2173,0,1879,0,75,62,502,160,235,1443,994,440,0,464,1719,564,175,511,0,924,759,59,1067,502,405,69,101,113
01/01/2015,13,817,193,96,57,1746,2476,0,2277,0,95,69,600,201,247,1774,1272,514,0,462,2090,557,163,612,0,1146,84,95,1404,745,563,47,152,98
01/01/2015,14,1074,255,90,89,1914,2624,0,2380,0,119,77,557,225,244,1778,1261,558,0,395,2140,539,215,868,0,1207,0,100,1431,667,561,56,129,72
01/01/2015,15,1069,228,106,78,2148,2951,0,2521,0,112,62,619,201,231,1860,1386,587,0,324,2323,652,173,841,0,1140,0,74,1362,695,619,73,178,79
01/01/2015,16,1128,194,98,73,1978,2569,0,2418,0,107,48,609,237,258,1796,1321,498,0,295,2217,720,192,856,0,1043,0,70,1273,685,695,85,171,118
01/01/2015,17,1015,225,67,94,2035,2255,0,1661,0,121,98,624,237,187,1763,1242,538,0,301,2050,697,195,773,0,1095,0,74,1042,699,913,75,135,116
01/01/2015,18,1030,221,60,78,2220,1873,0,1118,0,136,82,505,228,134,1572,1170,490,0,326,1921,627,157,919,0,1214,0,93,704,665,1000,74,185,119
01/01/2015,19,914,160,54,100,2104,1556,0,741,0,79,67,550,155,101,1343,1044,375,0,271,1679,423,146,950,0,1138,0,88,553,850,1368,76,132,132
01/01/2015,20,857,187,60,74,1912,1232,0,488,0,98,59,609,148,119,1301,979,407,0,235,1504,381,111,1025,0,1007,0,60,428,668,1508,63,125,109
01/01/2015,21,613,145,37,49,1468,1160,0,371,0,38,49,451,154,67,1136,872,417,0,260,1412,251,111,751,0,885,680,64,351,562,1382,45,68,90
01/01/2015,22,414,85,19,68,1085,806,0,239,0,56,38,254,79,50,846,704,330,0,202,1003,272,92,661,0,609,401,43,295,477,1040,38,67,98
01/01/2015,23,216,97,19,28,793,561,0,163,0,36,45,73,29,18,1186,484,268,0,135,771,201,82,422,0,257,164,25,1121,372,652,17,33,38
02/01/2015,0,106,23,6,21,438,315,0,56,0,8,18,35,9,6,216,222,106,0,108,333,157,53,285,0,160,85,23,118,341,209,7,14,38
02/01/2015,1,54,15,3,21,122,92,0,54,0,13,19,13,7,9,103,96,56,0,83,161,46,24,117,0,70,20,14,33,163,86,2,14,11
02/01/2015,2,22,7,4,15,74,51,0,17,0,6,5,8,2,1,38,36,30,0,58,45,32,11,110,0,22,13,8,23,136,31,0,4,7
02/01/2015,3,30,15,2,7,52,31,0,12,0,7,5,9,3,4,31,35,25,0,31,44,14,28,60,0,22,8,4,31,157,10,5,4,4
02/01/2015,4,14,5,3,3,40,44,0,23,0,7,3,4,1,2,51,31,43,0,51,48,21,16,46,0,9,2,5,49,164,14,9,7,6
02/01/2015,5,14,9,7,33,59,56,0,30,0,24,8,19,5,9,61,71,64,0,62,93,68,47,36,0,8,8,3,79,117,0,5,8,18
02/01/2015,6,31,80,52,170,116,111,0,40,0,93,38,28,6,25,100,171,101,0,95,242,248,121,67,0,25,19,25,109,85,18,40,21,16
02/01/2015,7,104,186,162,523,212,223,0,114,0,293,96,85,18,74,211,298,181,0,182,545,572,256,84,0,40,53,53,204,59,29,63,41,69
02/01/2015,8,232,415,387,1043,410,419,0,230,0,596,119,172,38,141,491,540,342,0,366,984,881,460,186,0,111,60,111,521,116,94,97,92,149
02/01/2015,9,313,358,173,526,579,937,0,635,0,300,93,161,35,116,646,597,310,0,612,1169,866,426,184,0,176,107,162,671,277,101,122,110,192
02/01/2015,10,613,338,145,311,929,1673,0,1326,0,284,80,237,55,159,1055,938,378,0,894,1587,1001,449,347,0,344,0,195,1083,410,141,98,157,237
02/01/2015,11,781,367,163,276,742,2330,0,2078,0,215,104,193,47,150,1297,1117,434,0,1114,1999,936,515,480,0,528,0,299,1484,631,180,93,122,227
02/01/2015,12,1117,643,184,392,1414,2899,0,2609,0,447,161,209,47,196,1578,1400,449,0,1291,2335,1101,591,621,0,1001,0,267,1785,716,387,146,100,280
02/01/2015,13,1069,621,216,366,1918,3069,0,2799,0,417,126,175,49,163,1765,1436,419,0,1222,2445,1147,564,691,0,1035,0,223,1805,756,427,111,131,267
02/01/2015,14,1190,381,164,316,1904,3158,0,2749,0,270,70,220,66,144,1671,1485,563,0,1099,2501,895,535,699,0,936,0,160,1741,655,503,95,140,184
02/01/2015,15,1263,356,198,448,1774,2832,0,2677,0,284,154,196,34,149,1538,1520,600,0,885,2400,1004,594,618,0,850,0,172,1476,643,370,112,134,142
02/01/2015,16,1118,426,261,690,1876,2889,0,2543,0,433,167,99,32,136,1447,1484,585,0,644,2469,1090,509,721,0,833,0,108,1176,571,277,130,123,188
02/01/2015,17,1267,332,267,602,1823,2545,0,2107,0,343,192,213,70,149,1472,1453,637,0,361,2388,957,442,706,0,851,0,97,1075,624,358,123,156,202
02/01/2015,18,1054,247,164,266,1871,1993,0,1657,0,164,118,249,73,127,1267,1271,546,0,344,2212,698,409,742,0,954,0,96,664,675,553,55,135,171
02/01/2015,19,874,199,91,181,1610,1801,0,1280,0,111,87,346,95,105,1113,1098,496,0,286,1845,525,313,780,0,970,0,83,484,859,861,75,79,159
02/01/2015,20,874,236,83,110,1514,1662,0,1060,0,98,68,545,146,82,1255,1193,417,0,297,1679,446,199,801,0,969,0,95,443,869,1268,54,103,100
02/01/2015,21,786,147,81,120,1746,1553,0,582,0,121,64,539,147,81,1275,1027,451,0,233,1610,408,215,835,0,918,0,108,359,803,1343,58,108,122
02/01/2015,22,608,121,78,79,1401,1023,0,342,0,59,29,390,146,75,1132,914,397,0,216,1276,245,207,684,0,695,0,73,360,727,1222,45,102,118
02/01/2015,23,393,85,31,67,1064,739,0,236,0,55,24,175,63,72,741,747,430,0,152,926,213,145,562,0,398,0,37,287,522,1024,28,47,88
03/01/2015,0,191,51,19,54,564,514,0,137,0,20,22,72,39,22,401,370,234,0,99,511,255,100,454,0,253,0,25,116,395,544,27,26,36
03/01/2015,1,125,17,7,28,300,244,0,65,0,9,12,28,13,12,155,245,131,0,87,279,53,47,238,0,132,0,12,51,259,139,3,17,15
03/01/2015,2,94,13,4,21,183,159,0,48,0,26,6,11,3,6,93,136,73,0,62,174,32,44,224,0,72,0,18,55,186,49,2,11,8
03/01/2015,3,37,11,3,19,172,133,0,21,0,10,2,9,0,4,71,69,41,0,62,176,20,25,150,0,70,0,12,36,149,9,5,4,12
03/01/2015,4,24,6,4,2,45,77,0,48,0,11,0,5,0,3,45,55,47,0,47,72,25,12,47,0,24,0,5,33,60,19,5,5,31
03/01/2015,5,26,13,7,8,61,64,0,41,0,13,8,11,6,6,45,46,72,0,51,67,40,25,73,0,9,0,4,37,47,9,4,9,14
03/01/2015,6,28,28,15,21,83,97,0,32,0,20,10,27,2,23,56,82,81,0,91,166,154,50,47,0,20,0,20,54,45,15,9,16,21
03/01/2015,7,118,69,19,37,194,186,0,67,0,39,14,27,6,25,101,201,105,0,231,317,278,85,69,0,30,0,76,92,67,27,43,41,28
03/01/2015,8,99,114,49,36,298,302,0,239,0,43,26,44,13,47,231,329,138,0,365,579,306,135,86,0,69,0,120,191,120,60,29,44,86
03/01/2015,9,240,104,66,57,430,727,0,648,0,60,42,71,14,63,426,562,239,0,511,907,408,216,174,0,127,0,185,397,202,47,34,53,154
03/01/2015,10,419,160,54,84,672,1208,0,1044,0,66,41,110,38,66,682,836,319,0,744,1238,567,333,239,0,191,0,261,613,292,104,66,89,157
03/01/2015,11,607,208,84,74,392,1708,0,1580,0,70,50,78,25,100,909,1004,301,0,974,1676,625,324,377,0,464,0,217,984,377,149,38,105,113
03/01/2015,12,812,249,73,94,975,2017,0,1880,0,69,52,101,24,98,1082,1040,261,0,937,1778,568,301,411,0,845,0,236,1069,459,183,51,127,162
03/01/2015,13,841,218,96,91,1356,2129,0,1814,0,71,73,97,22,97,1095,1121,332,0,974,1871,671,325,511,0,952,0,165,1184,571,255,62,100,91
03/01/2015,14,848,272,99,62,1512,2156,0,1846,0,77,44,103,24,81,1290,1158,354,0,976,1843,569,357,565,0,850,0,137,1328,447,302,76,100,115
03/01/2015,15,849,256,92,51,1397,2083,0,1891,0,90,94,159,25,70,1097,1184,417,0,592,1646,609,299,626,0,788,0,115,1254,450,276,90,117,128
03/01/2015,16,995,268,81,54,1384,1967,0,1798,0,71,135,261,37,111,1146,1184,432,0,351,1769,617,256,506,0,608,0,82,1112,472,263,58,87,110
03/01/2015,17,65,294,81,61,1345,1914,0,1451,0,142,215,815,139,173,1145,1164,507,0,260,1757,779,373,642,0,716,0,97,901,482,368,102,129,111
03/01/2015,18,80,423,99,66,1247,1564,0,907,0,189,180,1276,146,195,956,1168,504,0,316,1486,726,382,598,0,782,0,85,421,629,597,53,85,174
03/01/2015,19,100,339,103,89,1586,1442,0,608,0,43,73,544,102,91,1140,1060,451,0,285,1342,421,256,836,0,987,0,97,388,699,886,65,124,203
03/01/2015,20,78,391,72,66,1665,1275,0,476,0,46,51,491,125,75,899,892,379,0,229,1296,348,192,809,0,906,0,71,280,679,1246,58,88,109
03/01/2015,21,62,309,47,67,1473,1167,0,423,0,65,70,467,145,80,1051,810,362,0,228,1235,311,251,738,0,882,0,59,295,698,1418,33,74,87
03/01/2015,22,59,220,104,89,1216,989,0,340,0,145,188,1103,141,137,922,857,434,0,176,1134,796,363,656,0,580,0,64,283,587,1170,47,114,88
03/01/2015,23,41,152,28,63,867,838,0,244,0,33,43,82,24,33,553,614,392,0,127,819,327,157,466,0,373,0,49,168,640,853,35,63,45
04/01/2015,0,38,64,12,37,553,480,0,152,0,10,22,13,4,7,234,308,219,0,109,419,201,105,380,0,231,0,25,111,514,375,8,28,50
04/01/2015,1,13,31,13,36,248,247,0,115,0,14,6,1,0,8,98,148,73,0,74,198,116,38,318,0,156,0,22,49,310,113,5,10,18
04/01/2015,2,5,17,6,25,186,199,0,80,0,9,4,7,1,6,73,100,58,0,37,155,36,52,255,0,104,0,14,22,307,67,4,12,15
04/01/2015,3,1,13,13,7,174,176,0,43,0,8,4,16,0,3,77,89,33,0,34,140,34,27,273,0,88,0,16,38,274,16,2,8,18
04/01/2015,4,2,8,4,11,75,123,0,47,0,6,10,1,2,4,48,69,33,0,40,110,37,28,113,0,42,50,10,25,154,49,2,4,14
04/01/2015,5,2,23,11,9,37,78,0,21,0,1,10,2,2,2,64,44,34,0,18,58,28,28,78,0,20,16,9,54,90,10,2,5,14
04/01/2015,6,5,24,7,7,81,77,0,34,0,5,6,12,2,7,59,65,52,0,63,89,88,29,70,0,16,21,10,53,71,11,26,11,28
04/01/2015,7,4,53,12,14,121,139,0,40,0,21,11,26,2,27,124,179,96,0,130,235,180,103,41,0,38,13,24,189,82,9,14,28,76
04/01/2015,8,3,57,31,20,211,230,0,106,0,41,31,46,17,29,281,183,127,0,203,394,264,93,49,0,82,17,56,381,97,24,32,43,41
04/01/2015,9,9,107,86,49,325,547,0,361,0,71,67,98,30,83,630,361,223,0,465,697,369,171,164,0,111,99,115,781,162,67,40,64,88
04/01/2015,10,27,161,84,80,614,1156,0,1038,0,64,55,145,25,94,1200,658,341,0,832,1036,539,274,233,0,217,270,207,1412,300,70,37,89,133
04/01/2015,11,78,243,110,84,1040,2051,0,1770,0,90,71,319,70,143,1672,1104,521,0,1255,1500,602,330,471,0,488,403,295,1941,503,224,67,159,133
04/01/2015,12,92,324,98,101,1449,2634,0,2481,0,83,69,376,139,208,2000,1157,500,0,1603,1910,671,441,599,0,890,0,438,2319,611,380,71,130,79
04/01/2015,13,123,258,114,114,2089,3051,0,2838,0,111,44,567,181,194,2607,1449,632,0,1774,2319,665,411,721,0,1231,0,449,2599,804,552,86,135,92
04/01/2015,14,148,344,151,127,2312,3116,0,3114,0,108,60,601,197,243,2544,1645,727,0,1603,2401,608,396,902,0,1280,0,407,2893,785,797,69,155,83
04/01/2015,15,141,322,162,135,2262,3367,0,3594,0,122,68,603,241,201,2791,1938,821,0,1418,2585,705,448,956,0,1163,0,350,3062,802,731,92,153,121
04/01/2015,16,129,329,132,82,2167,3308,0,3052,0,93,65,556,200,218,2783,1727,746,0,921,2794,579,459,900,0,1015,0,225,2930,745,780,86,212,70
04/01/2015,17,167,326,133,95,2237,2685,0,2373,0,94,93,545,275,199,2112,1609,806,0,495,2759,601,414,941,0,1080,0,110,1691,737,743,83,194,123
04/01/2015,18,116,326,91,83,1939,2036,0,1420,0,108,85,488,199,151,1389,1370,653,0,333,1950,490,350,890,0,1085,0,95,837,708,825,63,162,88
04/01/2015,19,87,245,87,92,2055,1810,0,733,0,83,62,453,160,128,1317,1207,516,0,299,1742,367,302,950,0,1032,793,104,619,822,1031,68,133,99
04/01/2015,20,50,260,70,65,1658,1276,0,400,0,65,54,354,108,119,1206,966,492,0,265,1505,267,224,853,0,843,618,81,459,709,1289,47,123,65
04/01/2015,21,47,172,68,65,1370,1006,0,317,0,57,77,311,89,79,824,908,368,0,228,1356,283,140,717,0,666,552,64,345,492,965,47,107,115
