Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place
08/11/2014,1,275,38,22,40,524,541,110,91,0,18,21,29,7,9,246,281,119,0,155,377,47,38,475,144,264,0,42,109,374,172,12,25,39
08/11/2014,2,136,43,18,26,359,287,64,69,0,11,16,11,1,5,109,179,87,0,120,210,40,13,334,64,91,0,16,62,212,49,6,22,14
08/11/2014,3,61,15,16,27,266,234,50,56,0,11,16,4,0,1,74,102,41,0,97,170,29,19,286,23,108,0,8,58,182,33,8,14,16
08/11/2014,4,34,11,6,11,122,112,69,35,0,8,6,10,1,4,61,68,41,0,65,97,28,17,150,13,68,0,5,41,74,14,6,3,4
08/11/2014,5,34,34,8,14,67,89,19,41,0,12,6,6,2,3,89,39,72,0,83,78,73,11,108,29,40,8,13,64,78,13,10,19,12
08/11/2014,6,41,66,34,26,102,138,44,97,0,42,23,45,8,28,82,97,110,0,196,219,197,26,148,80,46,31,30,59,104,18,22,34,14
08/11/2014,7,106,87,37,50,243,219,86,155,0,75,33,64,14,89,161,221,171,0,309,387,391,82,102,346,12,28,110,131,63,38,42,63,42
08/11/2014,8,210,155,93,82,453,436,332,294,0,85,48,142,36,84,414,384,212,0,516,721,608,114,92,364,20,0,194,378,162,97,57,69,91
08/11/2014,9,362,178,118,116,753,1095,726,792,0,103,75,163,25,130,685,645,271,0,885,1241,715,157,201,432,51,0,261,689,318,125,88,99,188
08/11/2014,10,652,216,126,141,833,1695,1448,1554,0,151,111,264,45,150,927,932,407,0,1294,1547,903,220,341,555,36,0,360,751,432,179,92,122,176
08/11/2014,11,956,253,141,160,1361,2378,1847,2261,0,174,81,207,50,181,1426,1093,479,0,1492,1906,1158,218,499,555,124,0,420,1497,524,211,69,133,187
08/11/2014,12,1362,323,174,176,2207,2773,2246,2493,0,135,75,197,64,171,1887,1174,406,0,1871,2149,999,164,624,688,238,0,389,1733,749,365,76,123,171
08/11/2014,13,1503,314,169,166,2575,3110,2680,2565,0,123,76,223,49,144,2200,1103,370,0,1758,2242,769,159,751,851,253,0,320,2351,811,510,83,155,143
08/11/2014,14,1408,300,162,202,2655,3127,2897,2761,0,148,76,222,67,155,1818,1221,414,0,1540,2334,853,159,723,688,239,0,325,1871,745,577,85,191,171
08/11/2014,15,1606,246,165,91,2423,2962,2678,2769,0,120,63,237,70,142,1682,1264,459,0,1186,2248,827,534,678,789,223,0,234,1354,675,543,114,140,157
08/11/2014,16,1661,291,142,88,2208,2858,2525,2791,0,91,83,321,127,158,2349,1317,502,0,614,2534,848,335,862,892,589,0,170,2114,674,523,98,174,113
08/11/2014,17,1701,366,158,87,2118,2612,2046,1907,0,92,103,249,72,154,1792,1282,667,0,440,2372,877,209,789,1007,991,0,153,1226,806,531,103,144,148
08/11/2014,18,1276,428,144,48,2126,2185,1426,1111,0,177,103,235,84,138,1429,1207,552,0,451,1858,880,264,864,752,1110,0,113,813,778,760,81,120,173
08/11/2014,19,1310,400,144,72,2377,1752,1187,610,0,81,101,265,70,82,1568,1047,402,0,454,1727,720,209,934,465,1198,0,100,1004,867,909,73,132,209
08/11/2014,20,1095,333,97,79,2042,1617,719,521,0,69,53,203,56,62,1228,863,361,0,391,1402,439,183,864,358,967,0,70,540,840,1093,49,143,140
08/11/2014,21,865,228,91,62,1892,1537,521,389,0,60,69,120,43,37,1128,799,384,0,274,1115,356,117,837,309,859,827,66,387,821,1013,65,103,147
08/11/2014,22,568,187,73,77,1426,1282,396,349,0,35,46,61,19,32,955,707,315,0,207,967,382,112,765,197,749,635,74,591,769,1009,42,81,83
08/11/2014,23,351,134,46,82,1065,898,202,243,0,43,50,100,16,19,510,519,275,0,182,756,330,116,621,211,484,502,46,181,710,545,38,71,64
09/11/2014,0,247,55,31,47,878,892,165,153,0,19,46,83,17,19,366,396,238,0,146,638,221,85,610,237,321,376,21,207,565,254,28,42,45
09/11/2014,1,185,47,31,47,495,513,118,100,0,10,30,29,3,3,226,230,123,0,138,301,87,59,574,92,224,254,31,82,469,194,14,28,35
09/11/2014,2,110,35,18,28,259,307,59,121,0,13,15,22,5,4,146,171,82,0,108,211,75,36,426,54,107,183,19,73,413,92,2,10,10
09/11/2014,3,84,12,10,23,188,201,76,52,0,12,12,4,0,3,76,93,64,0,79,164,49,29,367,13,104,194,13,24,332,61,4,3,6
09/11/2014,4,53,22,7,15,78,148,58,46,0,18,12,5,0,0,39,87,49,0,76,122,35,41,449,16,41,87,5,34,204,46,5,13,16
09/11/2014,5,25,19,4,9,57,88,11,28,0,8,4,10,1,4,45,59,43,0,48,96,29,24,178,18,41,33,3,32,191,9,8,17,13
09/11/2014,6,36,31,8,8,109,96,25,44,0,8,9,27,11,13,72,56,50,0,86,117,92,24,97,113,32,30,19,137,93,24,15,20,9
09/11/2014,7,80,64,23,17,166,171,64,75,0,19,22,43,10,47,139,128,103,0,174,243,238,98,94,216,55,24,24,284,86,30,76,36,36
09/11/2014,8,121,129,69,58,333,337,178,165,0,72,36,184,18,94,291,340,249,0,374,499,428,127,104,464,72,43,68,424,178,50,42,68,76
09/11/2014,9,345,172,70,81,563,719,548,462,0,69,49,215,57,122,509,574,267,0,717,844,493,148,148,436,189,111,153,723,235,105,65,103,137
09/11/2014,10,606,201,98,81,791,1334,1129,996,0,102,61,429,66,147,978,883,383,0,1085,1357,598,186,276,563,384,204,260,1153,384,149,95,121,164
09/11/2014,11,875,40,139,86,1207,2020,1672,1856,0,88,71,573,130,183,1422,1119,515,0,1381,1679,605,217,445,809,709,60,324,1731,486,247,96,147,143
09/11/2014,12,1225,51,161,97,1907,2490,2011,2339,0,113,83,636,197,212,1732,1264,520,0,1666,1770,628,196,652,933,1083,0,455,2120,688,413,93,165,93
09/11/2014,13,1646,212,131,128,2520,2876,2436,2644,0,125,63,686,192,224,2036,1334,513,0,1819,2242,576,165,773,1125,1277,0,479,2281,803,566,76,144,102
09/11/2014,14,1722,339,114,93,2209,2877,2597,3080,0,92,95,749,221,270,2019,1485,582,0,1604,2277,663,130,777,1177,1214,0,396,2240,777,702,71,162,117
09/11/2014,15,1946,301,166,143,2316,2897,2581,2858,0,91,101,764,231,229,1960,1373,638,0,1360,2351,703,233,721,1209,1071,0,294,2224,745,923,84,139,105
09/11/2014,16,1789,257,119,97,2345,2793,2341,2499,0,94,77,530,152,217,1997,1429,714,0,882,2518,669,196,810,1207,870,0,217,2340,741,878,58,140,78
09/11/2014,17,1649,244,170,74,2304,2371,1866,1881,0,83,68,420,120,171,1763,1255,565,0,474,2187,684,179,864,1030,943,0,133,2651,663,851,121,169,98
09/11/2014,18,1162,250,83,98,1906,1695,1213,898,0,144,76,262,113,120,1101,1129,549,0,394,1752,528,142,757,798,1027,639,136,776,653,810,55,147,79
09/11/2014,19,1049,181,52,78,1917,1370,881,444,0,62,68,256,86,95,1012,835,380,0,361,1522,455,142,778,403,1018,672,93,415,672,808,51,98,56
09/11/2014,20,860,164,61,60,1731,1030,459,277,0,68,66,184,46,66,999,719,295,0,317,1254,388,118,633,206,840,563,75,1374,563,791,51,70,49
09/11/2014,21,501,125,38,68,1242,793,290,242,0,50,52,120,29,49,653,602,277,0,273,1065,295,133,501,252,546,488,89,395,483,656,44,80,71
09/11/2014,22,321,60,25,35,757,466,204,118,0,33,44,97,20,27,404,377,220,0,172,665,222,62,398,184,339,294,46,256,280,418,41,47,44
09/11/2014,23,144,55,26,48,456,313,92,89,0,28,20,26,10,18,194,235,184,0,130,319,117,66,212,82,160,102,29,57,277,184,13,27,22
10/11/2014,0,62,12,5,15,258,144,48,44,0,11,11,14,5,5,95,100,44,0,65,121,59,26,103,44,84,50,12,39,126,74,8,10,8
10/11/2014,1,34,4,1,16,107,61,28,9,0,6,5,13,0,3,43,25,21,0,45,35,16,8,68,297,43,20,17,8,104,31,2,5,1
10/11/2014,2,34,4,3,4,36,38,9,27,0,1,1,1,3,0,9,39,15,0,45,30,40,9,68,7,39,9,8,9,91,19,1,2,13
10/11/2014,3,11,8,2,7,44,26,20,15,0,0,3,9,0,1,27,17,7,0,26,33,0,10,67,9,21,19,6,26,184,8,2,5,8
10/11/2014,4,19,23,1,5,21,33,5,4,0,2,4,0,0,2,48,20,35,0,18,33,13,3,49,16,29,7,0,63,39,12,4,3,2
10/11/2014,5,30,58,23,98,54,67,16,19,0,40,17,10,7,32,94,98,76,0,35,105,159,23,20,64,10,8,6,120,15,9,17,12,26
10/11/2014,6,61,220,189,647,167,190,79,170,0,379,68,82,13,135,321,463,241,0,96,485,723,145,113,305,39,16,16,312,59,28,60,69,76
10/11/2014,7,313,785,695,2338,468,535,266,243,0,1441,255,228,46,264,936,1055,546,0,231,1430,1759,504,159,590,69,61,73,861,188,99,195,158,199
10/11/2014,8,658,1942,1661,5428,870,1114,696,590,0,2727,432,376,75,418,1652,2337,1144,0,430,2592,3464,1037,301,935,180,157,135,1859,311,231,415,312,483
10/11/2014,9,658,1202,893,2593,896,1365,832,777,0,1123,295,192,26,191,1116,1179,484,0,436,1764,1841,522,307,515,232,163,92,1117,298,174,289,201,323
10/11/2014,10,844,658,439,928,1083,1650,1101,1052,0,392,195,183,42,149,912,854,391,0,539,1643,1436,405,376,409,412,242,104,800,545,216,156,180,289
10/11/2014,11,926,529,359,832,1426,2415,1627,1736,0,356,183,165,40,172,1205,969,478,0,667,1893,1143,367,458,482,550,392,100,1157,484,232,143,213,272
10/11/2014,12,1833,1506,619,1201,2611,3590,2779,2903,0,843,386,380,130,537,1516,1750,602,0,1145,2737,1870,610,1024,794,1171,679,170,1369,1065,529,208,339,844
10/11/2014,13,1795,1604,675,1565,2516,3748,3164,3355,0,901,305,418,109,500,1590,1827,567,0,1071,2867,1831,604,1096,828,1225,303,171,1444,1029,547,244,368,790
10/11/2014,14,1640,830,449,916,2350,3132,2300,2584,0,491,208,269,56,645,1450,1357,616,0,698,2574,1226,385,774,937,917,0,118,1412,696,427,165,197,349
10/11/2014,15,1584,657,497,1247,2156,3001,2210,2504,0,688,208,194,38,186,1415,1394,652,0,659,2797,1686,449,835,792,840,0,170,1276,619,441,173,154,207
10/11/2014,16,1769,703,867,2389,2430,2969,2285,2326,0,1523,328,242,55,261,1689,1577,768,0,607,3116,2582,495,926,855,827,475,148,1498,683,417,294,204,238
10/11/2014,17,1918,1321,1754,4223,2389,2921,2269,2201,0,2435,545,290,83,633,2759,2489,1501,0,678,3557,3648,660,1035,1346,833,470,167,2559,714,327,414,329,340
10/11/2014,18,1495,701,814,1687,2158,2391,1720,1396,0,1065,341,344,95,377,1818,1664,901,0,498,2901,1946,423,847,838,837,618,158,1936,687,497,214,218,271
10/11/2014,19,1191,334,244,629,1907,1809,659,613,0,341,136,220,63,169,1017,1019,520,0,434,1953,874,209,699,339,982,701,122,855,641,467,73,181,117
10/11/2014,20,932,281,138,356,1618,1569,34,350,0,137,82,115,25,94,1267,748,318,0,334,1435,605,204,666,220,674,490,101,1166,536,567,57,117,76
10/11/2014,21,595,174,103,188,1309,944,331,282,0,93,62,96,22,47,752,636,233,0,265,1184,401,120,507,180,601,443,77,638,452,469,62,97,98
10/11/2014,22,418,79,47,141,936,561,217,156,0,40,24,50,19,29,484,336,289,0,217,755,245,105,309,134,332,278,45,277,278,243,28,55,39
10/11/2014,23,184,74,23,58,518,573,122,92,0,17,13,19,6,16,288,199,287,0,113,455,147,52,213,54,172,127,31,90,169,100,13,22,20
11/11/2014,0,69,32,15,40,195,141,41,39,0,12,9,9,1,10,124,103,124,0,85,198,71,34,145,51,84,67,23,25,95,63,3,16,15
11/11/2014,1,53,10,7,23,99,68,17,57,0,3,8,4,1,5,34,42,41,0,44,50,13,36,66,9,46,50,6,26,87,30,1,3,10
11/11/2014,2,30,10,1,4,61,33,10,9,0,3,8,3,0,0,13,23,14,0,35,27,21,8,30,2,41,8,10,6,36,19,0,1,0
11/11/2014,3,13,3,1,27,37,27,7,19,0,2,8,1,1,1,32,25,18,0,36,24,8,11,40,4,8,15,8,26,23,2,0,3,0
11/11/2014,4,10,7,2,3,9,35,3,4,0,1,7,9,4,3,35,24,42,0,17,40,14,6,13,6,9,14,2,49,29,6,1,3,8
11/11/2014,5,25,57,21,91,64,75,21,18,0,46,36,18,2,23,85,118,97,0,77,141,176,24,18,55,22,5,8,128,23,5,14,20,31
11/11/2014,6,74,237,177,717,198,211,119,99,0,414,74,117,24,122,356,501,295,0,183,542,750,141,110,301,38,17,27,341,84,40,70,60,83
11/11/2014,7,293,853,761,2379,470,603,191,244,0,1417,296,255,53,295,991,1144,597,0,349,1407,1962,483,187,588,89,70,85,998,176,103,224,152,228
11/11/2014,8,668,1905,1683,5250,849,1169,0,606,0,2633,495,439,83,466,1665,2372,1167,0,638,2680,3538,1102,322,867,193,166,185,1741,384,224,412,289,443
11/11/2014,9,669,1111,906,2896,927,1323,0,775,0,1160,289,201,30,178,1156,1295,465,0,696,1821,1952,561,321,394,227,218,158,1237,305,190,279,189,353
11/11/2014,10,794,679,519,1063,1101,1759,0,1169,0,463,227,120,26,127,1014,908,342,0,886,1684,1364,416,413,376,385,256,158,806,441,280,140,145,254
11/11/2014,11,1006,748,487,938,1499,2536,0,1708,0,447,210,220,25,166,1391,1033,366,0,1250,1942,1207,473,533,508,541,409,254,1514,573,333,156,170,303
11/11/2014,12,1680,1483,638,1305,2533,3667,0,3017,0,1035,429,378,119,486,1592,1918,581,0,2064,2940,1899,754,1078,782,968,722,361,1439,967,485,290,335,839
11/11/2014,13,1815,1488,656,1643,2643,3694,0,3500,0,945,296,393,108,534,1817,1888,518,0,1937,3013,1831,755,1147,820,1089,95,331,1607,1091,555,241,326,773
11/11/2014,14,1624,820,476,1028,2392,3241,0,2700,0,564,207,217,64,219,1582,1322,502,0,1210,2758,1416,483,878,737,886,0,246,1466,744,426,194,225,322
11/11/2014,15,1751,645,559,1403,2477,3038,0,2536,0,698,207,202,56,191,1536,1372,582,0,794,2659,1699,441,791,704,829,0,196,1406,601,516,176,212,232
11/11/2014,16,1807,685,1013,2538,2465,3036,0,2386,0,1529,324,255,61,296,1621,1520,733,0,685,3147,2678,608,852,828,865,0,169,1498,661,313,308,235,253
11/11/2014,17,2080,1225,1694,3977,2353,3052,0,2323,0,2350,533,470,103,553,2452,2594,1520,0,651,3640,3779,783,1035,1204,951,606,192,2115,825,389,419,314,352
11/11/2014,18,1697,841,859,1776,2335,2443,0,1501,0,1023,318,363,99,414,1779,1624,928,0,580,2900,2000,434,979,797,1068,641,139,1647,850,478,251,306,298
11/11/2014,19,1344,433,306,676,2134,1888,0,662,0,327,206,221,51,213,1172,1065,520,0,446,2040,999,225,1024,441,1002,690,98,940,657,524,91,145,147
11/11/2014,20,1010,275,166,286,1936,1291,0,474,0,165,93,190,34,119,883,880,373,0,386,1640,561,149,764,296,815,632,140,604,632,633,69,121,112
11/11/2014,21,754,170,144,249,1536,1017,0,322,0,141,61,137,34,73,769,698,269,0,292,1229,446,159,662,195,661,491,91,690,517,649,67,80,102
11/11/2014,22,385,132,76,117,1081,615,0,226,0,67,62,70,8,34,592,373,435,0,205,915,298,93,482,128,444,326,57,301,410,413,47,77,84
11/11/2014,23,219,74,26,66,586,347,0,93,0,36,21,35,16,22,361,244,326,0,142,478,154,68,299,96,173,134,36,135,239,176,30,33,55
12/11/2014,0,107,21,8,31,256,163,0,39,0,10,9,13,10,7,135,79,96,0,75,180,88,23,160,19,97,72,14,66,117,49,4,6,12
12/11/2014,1,47,12,5,14,133,59,0,11,0,16,3,5,0,5,31,26,22,0,45,52,24,27,126,15,60,31,11,18,97,39,11,7,10
12/11/2014,2,38,9,2,8,46,24,0,9,0,0,6,5,0,1,29,31,22,0,36,44,19,4,59,1,34,10,9,13,36,12,0,3,6
12/11/2014,3,10,10,2,16,32,25,0,10,0,3,3,0,3,0,29,15,13,0,23,34,11,11,50,3,11,13,2,27,26,6,2,1,3
12/11/2014,4,7,13,1,15,31,36,0,7,0,2,5,6,1,2,30,24,45,0,24,32,19,5,30,7,17,7,2,45,30,8,3,3,10
12/11/2014,5,17,52,17,94,71,113,0,28,0,53,15,20,3,23,98,102,80,0,36,123,176,25,25,56,15,9,8,143,27,2,18,25,33
12/11/2014,6,62,235,186,700,217,215,0,95,0,398,87,103,19,141,361,509,314,0,135,549,807,167,101,329,42,17,28,404,78,30,83,66,78
12/11/2014,7,286,801,747,2379,456,665,0,295,0,1338,275,242,38,319,975,1232,621,0,252,1484,1825,510,186,584,77,68,90,1091,155,81,212,161,257
12/11/2014,8,695,2108,1645,5333,921,1276,0,644,0,2689,471,422,70,471,1828,2357,1254,0,530,2566,3735,788,382,978,187,161,162,2235,298,271,408,261,484
12/11/2014,9,543,1219,938,2510,956,1529,0,820,0,1024,284,270,61,185,1317,1347,508,0,560,1760,1988,0,283,558,225,128,115,1325,350,190,270,238,349
12/11/2014,10,777,675,442,1008,892,2146,0,1286,0,497,235,346,53,166,1210,884,364,0,619,1685,1398,0,437,674,334,192,127,1128,383,285,154,165,231
12/11/2014,11,1085,693,463,827,1415,2841,0,1878,0,349,196,220,57,180,1508,1024,389,0,763,1929,1272,0,638,502,556,27,130,1380,571,251,157,220,279
12/11/2014,12,1927,1755,726,1360,2750,3993,0,3324,0,948,475,483,159,615,1843,2046,573,0,1463,2948,2047,0,1166,806,1151,0,219,1589,1151,593,270,349,727
12/11/2014,13,1946,1752,694,1578,2800,4062,0,3867,0,933,374,591,193,555,1811,2027,551,0,1263,2990,1924,0,1166,986,1181,0,223,1599,1072,592,281,362,777
12/11/2014,14,1796,879,497,971,2383,3601,0,2755,0,520,213,360,102,216,1749,1395,547,0,770,2801,1555,0,865,850,989,0,188,1706,734,402,205,273,362
12/11/2014,15,1617,738,559,1300,2352,3378,0,2608,0,688,224,279,74,220,1679,1262,572,0,762,2713,1863,0,887,954,1020,0,172,1704,694,481,198,245,250
12/11/2014,16,1825,877,973,2454,2497,3425,0,2399,0,1520,368,278,74,304,2025,1566,858,0,754,3209,2652,0,960,1022,909,0,155,1749,728,425,289,259,267
12/11/2014,17,2255,1301,1608,3934,2691,3530,0,2360,0,2356,540,456,70,596,2768,2578,1505,0,1237,3841,3763,0,1155,1261,1027,0,269,2415,860,392,460,336,355
12/11/2014,18,1765,828,813,1697,2676,2817,0,1669,0,986,349,367,88,398,2250,1707,899,0,1590,3094,2080,0,997,938,1206,0,304,2021,813,495,266,345,296
12/11/2014,19,1573,474,342,685,2347,1951,0,794,0,324,180,257,60,208,1468,1153,516,0,1915,2289,992,0,878,511,1222,0,406,1696,688,585,126,185,154
12/11/2014,20,1256,256,186,356,2223,1515,0,473,0,155,125,286,66,97,1154,840,394,0,1943,1832,692,0,840,321,896,0,480,826,656,798,89,172,92
12/11/2014,21,947,206,152,238,1811,1251,0,364,0,108,82,187,43,84,1144,801,343,0,1238,1604,503,0,660,273,756,0,482,875,593,767,61,127,100
12/11/2014,22,522,156,86,157,1329,818,0,233,0,64,57,106,35,47,959,612,231,0,804,1134,308,0,490,187,560,0,320,834,400,658,44,88,99
12/11/2014,23,321,88,58,87,729,551,0,143,0,63,31,71,8,33,313,364,216,0,260,675,189,0,372,137,284,205,51,164,274,275,33,55,53
13/11/2014,0,139,26,14,45,360,211,0,76,0,13,26,21,7,9,222,163,72,0,142,215,66,0,183,46,132,122,27,101,191,95,14,32,33
13/11/2014,1,65,10,4,18,125,75,0,17,0,6,4,8,1,6,69,52,26,0,69,44,23,0,122,10,56,30,15,43,110,32,3,11,7
13/11/2014,2,32,7,4,9,60,44,0,8,0,3,3,8,1,5,32,31,13,0,39,36,23,0,123,8,20,17,10,15,53,22,1,4,10
13/11/2014,3,11,3,4,20,35,48,0,16,0,0,3,0,0,0,32,22,7,0,34,45,7,0,49,5,36,25,2,33,42,5,1,0,4
13/11/2014,4,17,13,2,2,37,28,0,13,0,1,0,12,0,1,39,12,29,0,28,63,13,0,60,7,14,7,3,45,35,4,5,9,4
13/11/2014,5,16,46,20,93,69,86,0,14,0,47,20,16,3,18,104,122,87,0,76,108,161,0,27,61,20,6,6,125,10,5,15,24,28
13/11/2014,6,73,268,195,667,192,199,0,74,0,435,101,92,16,131,336,509,307,0,216,627,742,0,114,281,32,28,41,351,56,33,95,74,81
13/11/2014,7,298,858,741,2163,426,546,0,251,0,1423,282,228,40,303,897,1183,613,0,347,1494,1934,0,183,614,73,66,87,975,123,111,248,158,256
13/11/2014,8,708,2101,1714,5074,968,1208,0,676,0,2576,517,451,73,431,1733,2443,1208,0,634,2762,3646,0,331,1029,236,165,212,2118,320,200,386,259,542
13/11/2014,9,553,1140,898,2532,935,1409,1031,790,0,1275,315,280,31,212,1257,1263,482,0,751,1835,2041,0,310,485,277,230,166,1322,345,163,268,254,426
13/11/2014,10,708,759,499,1119,1051,1876,1315,1366,0,480,211,203,33,130,1222,895,548,0,953,1723,1302,0,419,435,361,14,200,1229,426,300,181,176,292
13/11/2014,11,1049,713,419,892,1637,2469,1939,1975,0,458,276,168,46,174,1324,1182,402,0,1193,2097,1204,0,513,463,576,0,243,1120,615,362,185,209,321
13/11/2014,12,1684,1765,670,1256,2563,3767,3061,3283,0,975,438,397,92,592,1700,1938,617,0,1874,2886,2147,0,1086,779,1109,0,328,1479,1048,568,225,346,761
13/11/2014,13,1939,1711,688,1591,2760,3761,3297,3636,0,894,407,385,107,574,1687,1883,577,0,1830,2906,2103,0,957,825,1093,0,306,1269,1085,552,279,407,900
13/11/2014,14,1510,754,521,978,2373,3409,2666,2782,0,537,202,198,55,222,1589,1392,473,0,1189,2594,1432,392,758,740,984,0,209,1378,774,478,178,225,454
13/11/2014,15,1566,656,587,1210,2447,3141,2474,2513,0,730,220,186,59,201,1692,1341,550,0,799,2653,1814,431,715,796,872,0,193,1501,709,544,223,201,259
13/11/2014,16,1806,768,1007,2363,2634,3340,2409,2630,0,1525,351,256,69,271,1980,1694,783,0,704,2939,2720,571,831,916,903,0,154,1715,653,396,310,218,240
13/11/2014,17,2096,1274,1724,3822,2797,3425,2819,2569,0,2269,538,397,75,597,2921,2699,1414,0,683,3962,3732,796,934,1448,1031,0,201,2796,916,449,398,313,362
13/11/2014,18,1828,824,831,1632,2740,2895,2510,2123,0,1022,297,367,72,343,2219,1825,876,0,605,3117,1985,440,996,1031,1163,0,217,2125,893,601,187,278,301
13/11/2014,19,1554,425,324,644,2317,2204,1627,1367,0,353,188,338,76,177,1934,1165,492,0,541,2163,1060,237,1039,611,1250,0,140,1970,831,732,119,188,198
13/11/2014,20,1369,321,194,345,2228,1902,1189,906,0,202,137,322,85,139,1459,1158,405,0,451,1882,672,215,814,448,1189,0,154,1123,722,1062,87,163,139
13/11/2014,21,1054,253,144,253,2208,1602,782,520,0,116,114,300,80,81,1589,850,330,0,386,1487,528,152,743,323,952,0,103,1505,721,1025,77,167,136
13/11/2014,22,795,201,115,140,1607,1178,370,319,0,80,65,171,43,47,976,722,365,0,205,1077,402,100,596,387,642,0,95,686,586,670,57,108,121
13/11/2014,23,427,113,53,68,1113,919,240,194,0,57,30,90,18,34,479,539,214,0,221,820,233,119,475,224,348,0,43,262,417,451,50,69,64
14/11/2014,0,163,27,30,46,649,681,95,114,0,17,17,38,19,9,215,246,91,0,155,359,87,43,321,231,229,0,35,144,285,185,12,35,34
14/11/2014,1,133,32,7,22,293,276,61,43,0,9,8,12,4,3,83,102,37,0,87,134,23,36,188,36,160,0,20,48,191,48,4,14,13
14/11/2014,2,107,19,11,10,186,160,43,49,0,1,2,3,0,2,43,73,31,0,68,57,13,13,210,12,35,0,8,21,127,28,0,2,5
14/11/2014,3,48,19,7,9,175,137,16,19,0,1,2,8,0,2,59,52,21,0,50,67,15,16,209,11,79,0,6,33,106,13,4,12,6
14/11/2014,4,22,13,2,1,51,111,17,17,0,8,3,11,2,1,55,31,24,0,28,59,19,14,53,15,35,0,4,56,67,10,2,11,13
14/11/2014,5,29,44,15,92,69,95,30,25,0,47,20,13,4,18,117,119,87,0,82,133,158,34,49,63,25,0,11,115,122,11,19,17,24
14/11/2014,6,77,200,194,613,198,212,96,79,0,420,118,108,15,132,296,466,255,0,196,507,707,146,88,280,31,0,53,295,55,30,86,59,71
14/11/2014,7,270,682,749,2151,385,529,320,246,0,1266,265,203,34,246,867,1094,523,0,364,1331,1692,544,169,498,83,0,87,847,143,78,201,128,246
14/11/2014,8,654,1769,1577,4951,765,1118,763,672,0,2129,424,345,46,395,1554,2471,1164,0,600,2525,3257,1058,281,955,208,0,201,1610,302,173,417,243,573
14/11/2014,9,590,1213,941,2515,870,1476,1102,995,0,1267,271,217,33,189,1335,1376,564,0,771,1815,2074,718,329,618,243,0,218,1258,333,248,323,180,396
14/11/2014,10,722,684,454,887,1099,1986,1534,1403,0,481,204,194,37,133,1265,1114,400,0,938,1721,1521,610,419,717,427,0,185,1068,456,306,176,153,336
14/11/2014,11,1001,651,453,826,1438,2768,1819,2176,0,428,215,213,52,173,1437,1217,451,0,1371,2075,1326,587,590,650,606,0,215,1244,594,308,115,195,334
14/11/2014,12,1655,1501,567,1199,2183,3767,2703,3403,0,841,472,432,97,614,1896,2135,689,0,1885,2727,2087,988,1280,842,1122,796,300,1710,1234,524,261,265,910
14/11/2014,13,1756,1484,573,1257,2350,3947,3124,3974,0,836,319,361,77,540,1911,2043,590,0,2043,2834,2047,923,1456,1161,1250,870,280,1728,1247,531,224,252,827
14/11/2014,14,1668,784,541,940,2328,3602,2524,3113,0,607,247,363,86,262,1876,1564,657,0,1388,2765,1621,609,954,926,1054,598,217,1592,827,405,185,233,424
14/11/2014,15,1701,686,554,1239,2367,3673,2462,3120,0,707,233,406,88,315,1837,1500,802,0,1123,2848,2010,625,849,981,882,542,264,1402,763,547,208,231,276
14/11/2014,16,2003,795,1000,2220,2539,3665,2576,3197,0,1400,386,326,83,372,1999,1870,893,0,999,3030,2763,659,892,1005,900,544,233,1637,787,319,318,295,345
14/11/2014,17,2186,1165,1504,3307,2791,4084,2993,3530,0,1901,413,368,62,594,3093,2621,1363,0,732,3768,3342,817,1122,1239,1172,696,212,2461,1038,391,391,359,586
14/11/2014,18,1952,752,681,1356,2956,3572,2701,2601,0,703,285,382,81,336,2744,1845,1032,0,573,2986,1907,451,1143,980,1418,996,186,2082,1125,491,200,349,391
14/11/2014,19,1616,526,356,508,2765,3121,2075,1841,0,266,159,329,99,159,2356,1350,596,0,539,2172,1006,241,1068,663,1366,1161,178,2273,1136,804,148,360,234
14/11/2014,20,1520,373,199,289,2544,2562,1646,1345,0,165,139,242,68,126,1700,1135,533,0,539,1999,765,131,1156,478,1351,1395,184,1151,1130,836,91,230,149
14/11/2014,21,1429,273,141,234,2740,2373,1081,699,0,142,113,227,62,91,2218,1143,466,0,428,1817,607,191,1026,463,1129,932,152,1999,1110,1104,58,226,159
14/11/2014,22,1046,252,126,127,2167,1914,577,483,0,63,70,158,41,74,1432,905,382,0,422,1431,485,137,950,323,955,947,122,891,1033,793,71,193,125
14/11/2014,23,602,175,162,130,1858,1610,342,339,0,64,69,114,22,34,1107,683,432,0,337,1155,307,120,921,305,641,724,95,455,792,641,81,398,118
15/11/2014,0,354,123,64,80,949,970,226,209,0,29,25,65,15,18,428,447,238,0,257,795,199,106,673,173,422,456,79,131,563,349,28,72,47
