Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place,Queen Street (West),Lygon Street (East),Flinders St-Swanston St (West),Spring St-Lonsdale St (South),City Square,St. Kilda-Alexandra Gardens,Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West)
12/05/2015,6,2,236,183,720,126,188,103,71,0,422,93,72,12,122,322,913,275,0,119,485,664,152,82,195,15,22,37,323,58,30,74,71,71,0,14,703,79,169,132,30,38,27
12/05/2015,7,131,792,784,2322,383,469,269,229,0,1556,309,179,53,201,919,2256,625,0,301,1244,1962,489,148,453,0,56,77,836,198,95,201,317,184,181,44,1686,216,575,300,115,136,84
12/05/2015,8,699,2092,1781,5280,900,1155,672,541,0,3110,606,253,57,428,1961,4578,1343,0,608,2779,3887,1049,318,827,181,128,190,1922,343,179,490,432,495,795,156,3453,661,1299,522,392,515,215
12/05/2015,9,592,1230,899,2476,748,1200,741,661,0,1333,286,101,18,156,1125,2294,469,0,534,1686,2040,548,222,362,135,91,148,1023,275,189,336,169,379,488,140,2617,689,793,225,612,608,231
12/05/2015,10,770,697,437,899,1066,1644,997,981,0,525,262,98,25,116,1550,1453,338,0,727,1511,1358,366,405,337,249,225,141,1194,368,240,175,107,286,452,147,2765,709,724,270,502,522,249
12/05/2015,11,827,2250,488,922,1453,1966,1533,1264,0,383,236,101,16,138,1130,1517,360,0,905,1659,1161,331,495,316,496,293,156,994,505,276,146,161,302,402,199,2800,510,815,330,644,645,283
12/05/2015,12,1648,1376,640,1173,2607,3007,2588,2523,0,1034,489,267,80,504,1880,2280,540,0,1665,2461,1814,535,1254,613,946,664,296,1675,909,392,241,261,853,862,330,3786,962,1479,556,766,691,293
12/05/2015,13,1670,1384,579,1277,2386,3289,3025,2997,0,982,502,208,46,372,1594,2749,477,0,1530,2778,1748,551,1216,668,216,639,276,1633,1018,430,245,283,833,877,438,3976,1054,1561,513,704,602,277
12/05/2015,14,1388,702,408,942,1964,2680,2101,2124,0,524,248,135,25,140,1846,2022,462,0,846,2311,1414,370,845,470,0,414,182,1416,591,388,160,212,294,506,225,3521,637,1359,350,646,597,250
12/05/2015,15,1296,593,546,1342,1840,2639,2001,1959,0,727,251,84,13,173,1203,2213,576,0,578,2481,1856,369,742,505,0,379,154,1002,561,317,174,174,265,508,194,3864,603,1207,364,617,669,275
12/05/2015,16,1589,711,939,2493,2264,2877,1901,1899,0,1667,461,134,30,204,1657,2651,694,0,513,2678,2707,440,747,651,0,338,136,1252,637,274,293,200,254,485,167,4431,574,1587,303,844,833,258
12/05/2015,17,1981,1283,1709,4224,2388,2716,2382,1766,0,2519,631,204,58,440,2468,5240,1582,0,614,3699,3972,668,967,1039,0,500,187,2266,736,344,439,323,398,840,215,5086,618,2452,597,796,898,395
12/05/2015,18,1541,760,857,1763,2100,1970,1508,1029,0,936,362,139,41,236,1634,2925,789,0,468,2736,2004,337,941,604,0,661,161,1484,753,368,226,234,284,423,259,3745,560,1585,411,713,768,322
12/05/2015,19,1186,339,295,557,1816,1495,781,458,0,271,167,112,37,121,887,1460,372,0,368,1773,1047,191,761,216,0,549,102,904,547,387,87,177,116,287,230,2462,179,965,218,387,378,194
12/05/2015,20,929,243,141,329,1647,1001,355,287,0,106,80,70,22,62,663,1054,264,0,303,1301,601,160,685,165,0,449,104,423,464,338,48,104,63,154,218,1918,157,743,137,298,373,150
12/05/2015,21,593,195,105,174,1193,625,282,209,0,84,85,44,9,42,456,980,248,0,237,973,437,120,519,119,0,437,78,303,401,409,49,88,56,132,135,1397,382,536,109,165,166,76
12/05/2015,22,344,114,47,144,874,450,209,149,0,47,16,42,10,22,646,772,196,0,213,726,398,66,395,99,0,274,76,621,297,229,45,63,54,41,93,1142,97,327,62,105,84,42
12/05/2015,23,162,66,31,74,484,302,85,73,0,28,14,25,1,21,299,459,162,0,131,430,184,64,229,87,0,104,33,147,184,91,34,118,36,39,37,1092,39,223,96,77,71,34
13/05/2015,0,82,29,11,35,201,129,48,38,0,13,6,9,0,4,71,132,42,0,59,164,61,15,127,111,0,37,14,54,97,31,11,13,11,7,10,341,30,81,26,35,15,12
13/05/2015,1,20,20,7,13,79,76,26,10,0,6,1,1,1,2,28,68,20,0,44,64,15,6,49,23,0,28,8,22,68,20,3,15,6,1,12,120,8,23,13,12,2,2
13/05/2015,2,20,9,1,5,34,24,11,9,0,6,0,3,3,3,17,24,5,0,23,27,19,13,48,7,0,14,3,14,31,12,2,2,7,5,8,108,6,14,3,10,2,1
13/05/2015,3,7,18,2,13,27,21,17,10,0,0,5,2,3,0,38,28,17,0,21,47,6,1,29,2,0,8,4,33,23,14,2,1,4,1,6,85,7,12,2,11,3,0
13/05/2015,4,5,9,4,10,20,31,9,12,0,4,3,5,0,0,35,54,29,0,23,23,17,0,28,9,0,2,2,34,20,6,3,11,5,0,1,44,2,12,5,5,2,1
13/05/2015,5,15,55,25,107,69,87,37,25,0,43,12,6,5,22,107,194,73,0,30,136,172,27,24,38,0,7,12,95,31,14,10,33,10,17,8,274,22,16,22,4,2,0
13/05/2015,6,34,259,178,790,131,171,80,86,0,373,84,29,5,87,304,992,256,0,62,499,709,147,84,105,0,13,26,233,52,22,55,65,77,80,12,596,79,132,66,39,18,14
13/05/2015,7,243,874,790,2805,312,445,262,224,0,1408,290,90,21,191,972,2251,610,0,161,1328,1974,480,138,96,0,40,74,780,130,68,164,135,208,207,58,1821,250,437,135,120,146,81
13/05/2015,8,702,2060,1668,5512,677,1015,699,529,0,2889,508,188,35,373,1817,4286,1309,0,421,2421,3644,1056,298,666,0,96,166,1622,419,169,420,235,409,731,134,3264,727,1153,321,327,495,196
13/05/2015,9,557,1286,954,2904,781,1125,808,739,0,1440,307,108,16,176,1225,2337,577,0,486,1771,2030,650,262,469,0,120,168,1154,314,158,326,194,340,450,138,2560,644,680,133,469,518,267
13/05/2015,10,550,646,422,1109,830,1461,944,1003,0,476,187,43,4,90,946,1308,392,0,442,1268,1249,308,328,239,0,164,92,761,366,197,118,124,219,446,121,2508,744,552,131,487,606,257
13/05/2015,11,720,561,386,834,1226,1745,1529,1428,0,396,183,69,9,101,853,1282,481,0,487,1566,1170,312,467,313,0,291,109,726,502,176,132,154,234,390,165,2625,757,664,179,547,597,245
13/05/2015,12,1410,1322,628,1006,2105,3003,2404,2335,0,1010,417,123,31,382,1222,1875,465,0,942,2550,1963,529,1153,494,0,619,141,1051,970,394,239,224,707,824,305,3723,1288,1622,345,664,737,254
13/05/2015,13,1726,1320,563,1185,2462,3083,2946,2792,0,878,423,150,61,363,1384,1947,533,0,924,2487,1727,518,1260,573,0,664,150,1272,975,417,229,258,736,889,330,4011,943,1617,539,706,764,311
13/05/2015,14,1535,676,410,945,2083,2662,2217,2039,0,560,242,127,28,151,1201,1868,431,0,599,2314,1315,391,771,568,0,427,156,1076,683,291,189,165,343,584,222,3522,675,1416,425,597,668,264
13/05/2015,15,1548,644,549,1335,2194,2838,2071,2102,0,769,270,114,45,162,1271,2088,550,0,539,2461,1858,346,689,562,0,424,160,1058,628,326,172,150,190,525,201,4052,816,1640,411,631,699,298
13/05/2015,16,1617,765,846,2372,2267,2904,2318,2143,0,1623,410,134,25,246,1780,2967,819,0,595,2906,2678,486,777,872,0,440,127,1590,633,284,317,205,255,475,188,4402,560,1796,426,627,853,297
13/05/2015,17,2137,1221,1688,4035,2548,2976,2420,1980,0,2517,573,244,57,442,2620,5186,1483,0,660,3841,3842,650,906,928,0,521,183,2240,796,359,448,301,395,842,266,5214,556,2559,571,1014,976,341
13/05/2015,18,1556,692,854,1755,2180,2339,1856,1204,0,958,395,148,27,228,1707,2989,893,0,567,2820,2070,396,931,602,0,665,122,1326,707,374,259,294,298,451,296,4144,501,1961,482,693,715,352
13/05/2015,19,1180,456,327,577,1921,1608,885,546,0,265,166,75,22,101,1073,1571,453,0,404,1867,935,208,884,257,0,710,98,940,558,504,113,145,164,213,337,2793,483,1351,318,409,466,223
13/05/2015,20,1014,234,125,321,1697,1093,436,222,0,114,109,78,16,61,605,1207,339,0,326,1407,650,137,616,181,0,524,73,309,547,497,67,94,99,161,204,1923,207,737,155,261,307,156
13/05/2015,21,651,155,91,198,1229,781,291,233,0,85,86,46,15,40,721,1085,285,0,270,998,439,112,491,165,0,377,86,513,352,410,53,65,69,193,200,1546,142,639,110,148,189,92
13/05/2015,22,381,144,66,126,869,607,205,136,0,58,48,49,10,39,557,783,267,0,146,780,317,84,353,188,0,296,66,346,303,229,39,58,63,99,97,1473,387,643,83,148,144,83
13/05/2015,23,208,80,31,67,553,343,92,55,0,37,17,28,7,16,287,510,192,0,132,560,165,44,198,103,0,156,35,126,193,143,52,93,44,64,38,1261,89,271,69,164,98,67
14/05/2015,0,94,28,6,40,217,168,47,58,0,18,9,2,1,6,77,178,49,0,75,215,68,13,182,48,0,97,31,43,96,18,10,16,18,43,12,389,27,91,18,42,18,17
14/05/2015,1,33,11,1,15,80,73,16,23,0,1,1,6,0,3,37,60,25,0,47,77,24,5,69,36,0,14,7,16,48,15,0,4,7,22,5,148,14,27,5,27,11,10
14/05/2015,2,34,3,7,7,48,45,16,27,0,7,2,5,1,1,17,23,8,0,42,27,25,0,48,8,0,15,6,12,40,11,3,5,7,22,8,80,10,30,4,14,0,0
14/05/2015,3,17,12,1,7,39,31,8,10,0,0,2,1,1,0,30,27,12,0,15,24,6,8,64,13,0,12,4,21,30,1,0,1,0,3,4,70,5,10,3,4,4,3
14/05/2015,4,13,9,4,15,29,38,17,19,0,1,6,3,0,4,40,70,35,0,39,27,24,0,34,14,0,3,4,37,33,7,5,10,4,5,11,92,7,15,2,7,4,2
14/05/2015,5,23,58,26,110,69,77,27,17,0,47,19,7,1,23,90,213,71,0,70,131,183,29,17,33,0,7,8,87,42,13,11,30,12,20,7,257,27,32,34,13,11,7
14/05/2015,6,64,329,192,626,139,142,71,75,0,391,95,58,8,36,317,989,325,0,147,476,679,143,75,183,0,22,31,298,65,28,84,86,76,72,10,661,67,150,112,37,25,16
14/05/2015,7,260,724,732,1943,369,524,267,195,0,1363,293,140,36,0,811,2177,608,0,291,1251,1834,434,120,475,0,56,90,732,162,69,184,122,217,243,43,1729,196,545,241,80,112,74
14/05/2015,8,644,1842,1688,5326,888,1144,678,565,0,3009,601,270,59,0,1849,4457,1336,0,568,2546,3528,1000,272,1218,0,133,159,1676,352,157,472,287,487,746,129,3472,620,1308,465,367,522,227
14/05/2015,9,595,1474,977,2719,876,1156,783,643,0,1588,403,136,25,0,1293,2451,714,0,617,1866,2270,632,270,507,0,143,167,1151,283,133,383,169,373,550,183,2543,644,847,308,596,752,306
14/05/2015,10,699,813,443,1166,1067,1547,1168,1039,0,545,211,72,10,0,920,1495,359,0,713,1581,1394,442,388,454,0,200,193,868,433,184,211,140,325,474,166,2411,523,824,439,496,598,278
14/05/2015,11,785,756,385,884,1363,2093,1665,1592,0,468,256,60,20,0,1075,1548,385,0,962,1822,1209,343,530,426,0,349,224,1042,627,244,129,165,256,467,192,2859,553,846,401,551,595,289
14/05/2015,12,1316,1382,574,1118,2117,3163,2742,2673,0,1023,422,121,31,0,1383,2070,516,0,1497,2390,1912,534,1074,621,0,609,248,1199,1021,507,215,196,714,823,416,3958,977,1052,394,752,733,287
14/05/2015,13,1588,1407,615,1226,2515,3384,3378,3270,0,951,415,123,34,0,1518,2280,598,0,1490,2749,1856,479,1254,697,0,621,273,1435,1004,496,254,254,747,883,466,4072,951,1371,757,806,757,299
14/05/2015,14,1365,801,504,1024,2234,3050,2413,2403,0,532,244,79,15,0,1483,2100,486,0,999,2435,1380,370,751,752,0,420,239,1367,677,301,249,173,375,531,247,3871,603,1313,397,718,667,257
14/05/2015,15,1520,637,562,1293,2304,2952,2316,2265,0,748,289,105,31,0,1401,2251,611,0,723,2520,1841,410,732,874,0,395,207,1214,598,303,189,165,244,565,204,4088,545,1370,345,645,805,295
14/05/2015,16,1710,737,952,2522,2394,3066,2553,2369,0,1624,415,136,30,0,1822,2981,830,0,565,2976,2746,507,706,967,0,404,166,1427,648,262,304,179,256,537,185,4595,506,1641,335,673,916,284
14/05/2015,17,2103,1263,1752,4091,2660,3309,3129,2265,0,2460,640,214,48,300,2550,5146,1624,0,666,3777,3580,665,945,1565,0,485,172,2085,856,352,451,312,421,829,295,5422,529,2419,532,813,860,370
14/05/2015,18,1592,744,852,1811,2384,2870,2526,1594,0,953,348,162,38,255,2083,2906,997,0,575,2806,2081,439,855,735,0,646,232,1798,797,403,243,235,248,472,274,4253,427,1571,367,656,628,303
14/05/2015,19,1194,444,288,640,1876,1833,1596,951,0,227,180,90,24,110,1124,1494,378,0,421,1940,920,183,847,338,0,789,139,1234,706,400,88,88,232,303,266,2901,469,1319,230,414,365,197
14/05/2015,20,1082,259,157,448,1801,1293,1008,582,0,125,125,82,6,65,663,1226,339,0,338,1475,669,148,646,673,0,616,81,461,585,466,62,98,111,186,236,2249,214,899,123,248,245,113
14/05/2015,21,824,214,79,262,1557,1107,586,373,0,90,79,60,20,42,909,1153,285,0,289,1197,505,120,592,159,0,519,76,680,543,360,46,78,99,114,228,2117,165,750,118,202,236,116
14/05/2015,22,460,160,102,158,1149,785,271,228,0,63,46,67,8,21,898,795,205,0,199,846,343,85,510,116,0,358,55,677,397,299,42,71,88,99,133,1679,408,712,78,130,227,93
14/05/2015,23,239,75,51,83,712,465,139,161,0,62,34,56,17,15,262,545,189,0,145,515,236,69,350,111,0,162,32,166,296,145,20,47,31,41,50,1140,94,320,59,81,76,47
15/05/2015,0,112,54,8,40,346,230,73,66,0,17,11,9,2,8,142,203,57,0,123,265,62,31,261,35,0,101,19,73,177,67,16,56,24,29,20,566,21,141,27,37,35,33
15/05/2015,1,81,30,12,29,180,137,56,49,0,4,6,5,1,4,53,68,39,0,83,132,33,24,178,18,0,62,12,32,105,27,7,16,11,21,17,233,17,75,24,32,17,18
15/05/2015,2,36,6,5,8,142,132,43,65,0,3,6,1,0,0,31,51,17,0,54,69,21,15,181,14,0,41,20,21,88,13,4,2,12,15,5,162,11,26,13,24,16,17
15/05/2015,3,18,4,3,32,80,100,28,33,0,7,1,1,1,5,63,46,16,0,44,60,16,0,152,9,0,39,5,36,86,14,2,5,2,11,3,188,4,26,7,8,5,6
15/05/2015,4,21,6,5,5,42,51,12,10,0,2,4,10,0,3,44,77,41,0,27,53,28,2,82,17,0,17,1,40,116,9,1,8,3,0,2,153,3,27,3,4,4,4
15/05/2015,5,18,45,30,96,69,81,22,22,0,38,12,8,4,17,85,193,71,0,72,155,183,27,53,46,0,36,12,70,95,5,17,31,15,11,8,304,24,27,24,11,11,4
15/05/2015,6,43,226,190,616,164,138,91,50,0,400,80,60,13,88,314,893,303,0,131,453,675,143,62,236,0,16,33,281,49,27,82,56,100,74,15,690,54,139,127,32,19,16
15/05/2015,7,247,741,692,2117,389,448,265,187,0,1413,294,116,33,50,798,2078,543,0,237,1237,1812,454,120,440,0,47,70,671,165,98,174,103,231,211,49,1657,227,535,212,113,124,59
15/05/2015,8,618,1774,1591,5114,744,1072,727,553,0,2908,513,250,39,0,1832,4329,1303,0,504,2378,3485,902,265,991,0,100,193,1572,324,183,448,233,484,722,138,3328,691,1208,399,331,471,207
15/05/2015,9,582,1381,951,2760,931,1263,871,773,0,1441,298,124,16,0,1267,2375,621,0,665,1746,1918,605,264,484,0,136,203,1084,293,163,331,174,362,523,118,2694,641,839,263,465,520,241
15/05/2015,10,775,790,448,982,1092,1745,1307,1225,0,559,233,80,9,0,998,1552,386,0,897,1683,1402,410,376,403,0,223,133,827,402,255,198,162,278,514,150,2607,643,861,354,494,576,247
15/05/2015,11,949,638,416,956,1454,2247,1834,1769,0,448,266,127,50,0,1156,1676,439,0,1071,1860,1244,326,566,521,0,400,197,955,494,258,124,127,341,410,228,3095,614,1148,399,607,583,254
15/05/2015,12,1710,1401,563,1169,2435,3548,3230,2847,0,1194,685,291,53,0,1717,2642,582,0,1823,2728,1949,631,1466,707,0,855,334,1357,1156,473,248,245,847,954,398,4602,1005,1704,451,718,636,279
15/05/2015,13,1880,1501,630,1203,2440,3673,3544,3413,0,1024,545,325,99,0,1848,2642,587,0,1753,2901,1915,598,1478,841,0,938,318,1500,1098,437,255,270,978,1048,394,4540,1041,1952,505,804,752,320
15/05/2015,14,1547,732,464,1000,2178,3125,2879,2800,0,678,303,224,44,64,1585,2443,608,0,1256,2609,1572,499,967,740,0,476,238,1253,849,390,168,281,385,645,280,4027,602,1646,475,615,565,255
15/05/2015,15,1684,621,549,1266,2456,3121,2859,2578,0,813,262,226,71,221,1776,2656,664,0,1036,2770,1911,429,831,938,0,455,237,1351,609,344,195,187,307,627,270,4563,618,1684,408,650,611,300
15/05/2015,16,1904,750,938,2350,2593,3528,2980,2803,0,1657,465,220,41,322,1996,3271,941,0,854,3345,2755,617,883,994,0,412,170,1415,818,309,343,232,298,563,247,5163,650,2303,525,600,699,278
15/05/2015,17,2536,1298,1443,3306,3102,3708,3584,2877,0,2127,670,462,99,518,2902,5101,1569,0,640,4046,3533,735,1281,1340,0,760,186,1901,1069,439,455,387,432,881,306,5899,741,2997,607,840,798,320
15/05/2015,18,2096,767,731,1274,3256,3790,3026,2249,0,877,523,902,153,354,2472,3383,911,0,555,3140,2472,525,1306,1186,0,1134,165,1403,1117,541,235,226,353,574,399,5392,583,2617,477,470,425,228
15/05/2015,19,1669,505,276,572,2794,3281,2149,1780,0,350,340,956,143,265,1831,2343,620,0,458,2211,1666,270,1340,722,0,1256,101,1409,1152,606,146,207,294,341,437,4100,524,2167,404,277,287,178
15/05/2015,20,1512,339,156,283,2570,2190,1566,1027,0,160,154,194,50,131,1208,1743,414,0,397,1705,816,157,1313,465,0,1198,119,461,1025,654,84,156,193,319,523,3134,255,1341,269,185,166,118
15/05/2015,21,1362,362,121,200,2592,1800,948,574,0,184,137,205,76,63,1426,1690,436,0,373,1610,723,149,1074,425,0,955,111,867,1044,857,88,122,140,293,431,2874,268,1404,248,195,170,109
15/05/2015,22,1030,260,127,201,2006,1674,606,469,0,359,402,966,111,220,1143,1685,446,0,235,1305,1212,271,925,356,0,840,59,536,910,572,44,69,134,289,310,2764,417,1462,180,158,143,67
15/05/2015,23,677,211,110,156,1637,1438,487,387,0,154,144,130,38,62,1132,1614,448,0,298,1226,635,225,956,324,0,551,67,365,850,523,118,228,123,286,190,2971,212,1074,291,104,121,98
16/05/2015,0,384,127,61,77,1107,963,228,204,0,54,40,66,15,8,587,923,274,0,227,828,272,74,639,242,0,451,43,183,589,329,31,85,42,267,61,2221,97,693,94,90,74,64
16/05/2015,1,228,44,15,56,552,524,150,150,0,22,21,38,5,21,198,326,89,0,191,411,139,38,496,101,0,283,28,63,439,146,4,22,13,213,28,1085,59,378,45,71,51,31
16/05/2015,2,140,30,29,23,294,310,89,77,0,12,10,17,4,4,175,125,51,0,68,190,49,15,324,34,0,178,14,65,305,73,9,17,28,150,24,877,27,284,49,40,21,11
16/05/2015,3,93,12,18,21,234,258,70,63,0,12,15,10,0,3,88,76,33,0,100,136,36,19,389,20,0,98,6,46,229,23,11,31,8,116,17,532,20,143,22,11,4,8
16/05/2015,4,46,13,9,34,149,170,10,34,0,7,3,8,3,3,62,82,50,0,86,73,26,8,308,19,0,36,6,47,169,17,2,19,11,13,3,280,26,103,22,9,4,4
16/05/2015,5,25,48,15,5,84,96,30,33,0,15,6,3,1,5,60,141,52,0,74,101,72,31,134,43,0,34,9,47,65,8,0,13,23,9,15,354,12,43,34,10,1,1
16/05/2015,6,41,48,15,20,80,125,35,41,0,55,11,20,1,21,59,314,94,0,125,147,217,50,94,66,0,14,24,44,40,12,22,25,31,20,7,393,23,104,52,24,8,7
16/05/2015,7,89,70,30,47,185,226,67,96,0,118,27,38,8,51,114,503,130,0,213,322,441,65,69,203,0,28,75,86,65,41,52,51,42,31,29,631,57,144,99,17,22,16
16/05/2015,8,121,145,45,90,326,490,269,252,0,103,38,97,10,62,434,696,204,0,530,769,715,120,126,602,0,64,174,306,152,92,91,96,77,129,61,1156,169,193,182,61,55,51
16/05/2015,9,308,215,95,136,654,1047,732,700,0,119,66,146,11,105,569,1126,362,0,761,1158,855,125,220,682,0,117,236,446,235,121,106,104,142,216,113,1887,235,590,285,88,98,82
16/05/2015,10,628,270,113,167,970,1659,1421,1374,0,146,92,288,50,122,1073,1368,427,0,1316,1616,1037,176,357,729,0,251,438,852,411,195,130,139,146,227,150,2649,337,818,435,155,135,109
16/05/2015,11,847,294,139,177,1588,2376,2190,2255,0,159,93,256,91,236,1781,1700,508,0,1764,2037,1146,205,590,1186,0,381,454,1386,604,236,126,181,161,220,211,3696,375,1313,675,162,137,119
16/05/2015,12,1299,396,178,193,2335,3253,2811,2862,0,132,138,316,79,254,2400,2119,615,0,1809,2338,1275,202,875,1297,0,663,477,2326,680,413,96,232,105,260,325,4524,380,2085,956,249,185,141
16/05/2015,13,1656,467,278,194,2852,3684,3204,3211,0,132,138,461,128,213,2536,2139,724,0,1991,2799,1158,197,1056,1265,0,759,487,2073,778,424,170,250,132,310,279,5092,620,2492,1209,300,220,173
16/05/2015,14,1799,383,149,162,2723,3751,3463,3469,0,201,121,511,182,322,2261,2537,742,0,1736,2865,1079,257,1103,1406,0,589,409,1380,758,495,141,211,143,271,318,4690,266,2368,1306,257,250,189
16/05/2015,15,1930,430,161,149,2913,3963,3421,3448,0,169,123,700,197,271,2624,2703,868,0,1408,3170,1260,252,1030,1560,0,466,363,1995,840,549,126,263,165,235,307,4895,279,2362,1240,218,210,149
16/05/2015,16,1958,434,171,139,2685,3683,3466,3416,0,160,128,588,120,222,3067,2820,777,0,853,3004,1320,300,1159,1363,0,461,197,2433,815,542,178,273,113,259,297,4920,506,2732,1178,249,189,137
16/05/2015,17,1863,544,217,131,2756,3242,2737,2456,0,119,119,476,113,211,2654,2792,743,0,562,2841,1259,238,1173,1118,0,812,185,1560,834,564,207,387,191,249,440,4947,385,2491,902,293,232,145
16/05/2015,18,1629,530,168,103,2757,2646,2016,1430,0,151,107,384,114,158,2369,2450,703,0,449,2272,965,278,1225,1158,0,1224,157,1478,976,678,138,233,265,257,441,4498,374,2101,503,230,169,101
16/05/2015,19,1516,451,169,119,3042,2310,1406,783,0,110,151,540,123,130,2106,2210,480,0,436,2019,783,229,1223,522,0,1389,131,2063,1198,985,105,226,204,195,737,3925,500,2041,410,263,171,83
16/05/2015,20,1253,335,110,96,2603,1714,628,462,0,83,113,241,66,94,1434,1654,430,0,345,1545,540,134,1068,443,0,1184,109,452,932,1102,68,146,129,171,751,3204,262,1493,216,116,114,73
16/05/2015,21,979,252,105,107,2204,1600,432,373,0,76,85,278,60,42,1649,1654,396,0,306,1406,525,188,969,411,0,875,84,945,832,949,53,178,181,203,702,3129,229,1447,287,126,92,72
16/05/2015,22,878,226,131,105,1871,1533,468,367,0,80,70,184,38,55,1471,1482,411,0,288,1356,557,206,971,460,0,1018,77,922,922,854,53,158,116,317,496,3031,450,1599,240,118,120,61
16/05/2015,23,681,217,99,62,1667,1065,303,379,0,48,64,104,36,34,1358,1459,422,0,264,1081,510,140,898,233,0,763,43,784,886,709,64,154,94,504,301,2647,250,1087,237,75,82,48
17/05/2015,0,335,100,54,68,1109,844,222,267,0,49,34,37,7,24,592,929,333,0,221,793,299,139,719,202,0,557,31,219,693,343,44,93,51,367,94,2325,112,721,67,79,46,29
17/05/2015,1,227,90,34,41,544,519,170,167,0,16,23,35,11,12,331,406,137,0,208,395,135,65,752,147,0,389,28,136,499,207,16,22,35,494,80,1323,66,382,46,58,38,25
17/05/2015,2,165,24,20,53,338,342,119,191,0,27,14,17,0,1,210,235,106,0,130,359,74,42,601,54,0,342,22,81,362,59,8,10,29,286,18,975,52,267,41,16,9,4
17/05/2015,3,64,24,28,19,267,286,96,88,0,12,25,8,0,0,86,130,55,0,119,248,73,33,480,34,0,163,22,36,303,22,2,18,13,250,8,771,34,156,15,10,10,9
17/05/2015,4,49,9,6,25,117,174,71,69,0,8,12,10,0,2,63,59,43,0,74,122,56,13,415,27,0,79,10,36,190,27,5,7,12,77,7,429,22,76,10,11,8,8
17/05/2015,5,23,38,7,28,101,112,34,36,0,7,6,3,0,2,64,61,32,0,52,97,76,29,124,13,0,20,2,33,141,9,5,12,12,100,8,343,21,90,14,15,7,3
17/05/2015,6,29,23,7,29,88,93,51,40,0,19,5,11,2,8,67,81,33,0,49,100,108,19,93,67,0,15,17,103,142,2,12,26,29,22,6,301,11,55,46,14,9,9
