Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place,Queen Street (West),Lygon Street (East),Flinders St-Swanston St (West),Spring St-Lonsdale St (South),City Square,St. Kilda-Alexandra Gardens
25/03/2015,11,16,652,462,964,1794,2462,1909,1836,0,410,225,209,48,159,1337,1744,612,404,624,1952,1340,431,559,522,553,429,126,1156,460,287,147,155,299,434,178,3758,936,1626,554
25/03/2015,12,52,1566,721,1335,2979,3117,3073,3073,0,1046,465,317,113,526,1815,2498,730,479,1259,2769,2137,730,1271,716,1124,728,164,1494,1058,508,277,323,812,919,399,4640,1428,2456,679
25/03/2015,13,48,1435,708,1450,3110,3768,3438,3492,0,1020,387,400,106,498,1758,2594,746,646,1209,3100,2085,650,1336,840,1130,762,215,1332,1208,566,355,348,876,1022,406,5021,1321,2340,710
25/03/2015,14,21,810,563,1118,2784,3396,2691,2950,0,605,301,272,54,211,1628,2321,602,472,734,2698,1629,451,813,791,927,535,162,1359,782,416,207,226,403,513,274,4299,828,2030,799
25/03/2015,15,72,743,569,1361,2695,3268,2597,2586,0,744,283,230,64,198,1683,2401,618,353,777,2806,1934,504,893,785,871,549,161,1421,777,432,217,217,279,566,307,4588,1034,2106,703
25/03/2015,16,53,786,954,2319,2740,3231,2580,2606,0,1487,336,278,61,269,2277,3143,796,467,811,3181,2884,594,951,931,795,465,171,1716,771,340,340,252,283,560,254,4946,757,2287,611
25/03/2015,17,61,1231,1634,3886,2950,3355,2924,2610,0,2347,552,382,84,485,2863,5156,1538,935,1154,3940,3895,767,1083,1435,952,639,273,2399,821,459,436,399,409,857,308,5474,727,2909,984
25/03/2015,18,42,819,861,1847,2695,2749,2299,1683,0,1046,405,377,66,352,2296,3487,993,885,1335,3182,2155,481,1157,953,1089,645,329,1985,853,492,278,300,271,502,308,4598,481,2500,1108
25/03/2015,19,26,465,324,783,2367,1993,1197,783,0,329,192,336,73,164,1575,1943,589,656,1559,2116,1112,259,962,679,1156,836,417,1098,691,560,168,229,150,295,363,3445,473,2003,681
25/03/2015,20,29,303,180,341,2153,1366,610,467,0,153,137,199,61,91,1391,1658,356,231,1406,1650,750,179,799,310,935,662,397,988,728,592,79,140,107,182,408,2549,242,1368,309
25/03/2015,21,9,187,133,282,1716,1067,442,343,0,113,130,220,31,62,1024,1241,331,189,1050,1329,521,144,577,301,704,424,323,645,493,591,49,93,94,183,345,2144,145,1023,219
25/03/2015,22,12,280,135,163,1246,727,351,228,0,56,80,93,25,34,676,1098,283,105,720,1079,419,192,566,273,442,420,223,398,539,398,57,83,114,151,202,1728,407,1063,186
25/03/2015,23,5,109,56,81,685,479,168,125,0,45,35,60,16,24,403,756,248,571,180,645,192,61,269,130,181,168,46,224,365,219,72,228,49,86,66,1424,133,405,102
26/03/2015,0,0,38,18,31,335,182,93,62,0,19,18,17,6,7,168,289,84,23,136,231,63,57,177,48,95,80,28,56,172,49,14,20,33,71,16,456,28,145,37
26/03/2015,1,1,12,4,26,166,87,30,60,0,9,2,9,3,5,68,68,25,16,101,55,32,6,155,30,57,36,5,31,133,24,2,17,21,37,19,181,28,69,24
26/03/2015,2,0,20,5,5,55,59,25,27,0,2,3,1,0,0,32,21,14,5,46,29,15,4,109,7,25,20,9,23,45,18,2,2,26,51,10,52,6,26,10
26/03/2015,3,0,8,1,11,39,50,14,6,0,1,0,11,5,2,31,18,10,17,28,46,14,5,39,5,9,14,1,26,19,5,0,9,9,37,2,96,0,12,5
26/03/2015,4,0,21,4,7,16,34,10,16,0,2,5,0,0,1,38,65,32,10,26,37,14,5,46,13,16,2,2,48,19,12,3,10,1,1,1,101,4,20,9
26/03/2015,5,1,42,20,96,58,63,14,17,0,44,26,11,3,21,103,213,77,20,73,124,157,28,27,54,8,6,11,134,24,5,14,19,23,20,6,284,31,51,23
26/03/2015,6,1,210,158,593,173,172,97,67,0,442,108,61,10,102,317,861,250,163,119,581,732,123,74,226,15,19,50,370,72,26,78,66,103,74,13,752,67,181,119
26/03/2015,7,3,758,784,2186,434,478,266,227,0,1389,283,176,33,226,854,2219,539,373,285,1242,1838,449,130,492,54,48,108,909,179,110,199,122,218,253,58,1742,275,579,299
26/03/2015,8,14,1734,1671,4718,1091,1155,672,564,0,2835,520,307,61,407,1841,4368,1179,704,629,2610,3365,992,325,987,194,138,185,2001,425,179,418,254,511,682,156,3424,802,1364,594
26/03/2015,9,12,1385,1048,2786,1140,1338,914,809,0,1540,359,223,63,216,1648,2496,671,402,703,1677,2172,651,319,534,216,179,183,1768,331,222,401,204,469,531,153,2924,865,1021,469
26/03/2015,10,8,811,541,1092,1307,1887,1257,1185,0,528,304,249,28,148,1657,1844,427,458,887,1722,1731,505,418,459,352,263,213,1554,438,243,230,176,364,503,183,3075,883,1100,457
26/03/2015,11,15,661,427,940,1796,1940,1924,1720,0,480,240,187,35,178,1466,1861,524,316,1237,1906,1419,437,542,521,529,423,271,1267,536,373,203,195,361,514,217,3459,732,1324,463
26/03/2015,12,46,1476,648,1199,2961,3076,2949,2920,0,997,509,366,86,495,2046,2640,782,513,1931,2947,2075,663,1290,814,1001,776,344,1850,1081,450,283,268,826,900,324,4474,1098,2014,685
26/03/2015,13,38,1570,686,1410,2971,3720,3477,3476,0,962,463,352,100,426,2266,2969,839,705,1803,3072,2093,593,1349,892,1135,731,290,1921,1089,568,319,324,802,986,382,5216,1143,2114,970
26/03/2015,14,68,785,545,1092,2469,3266,2697,2676,0,604,269,267,44,180,1713,2401,738,438,1198,2648,1505,460,842,749,913,513,219,1359,788,387,231,230,337,734,281,4376,814,1990,714
26/03/2015,15,44,744,577,1300,2447,3153,2621,2423,0,777,364,197,63,183,2139,2536,708,346,724,2815,1954,426,815,686,816,480,217,1815,755,375,221,231,230,619,238,4737,724,1808,682
26/03/2015,16,57,808,1027,2347,2388,3180,2509,2388,0,1550,415,203,42,272,2138,3256,954,387,690,3299,2879,509,739,848,780,434,142,1881,717,305,327,232,291,704,240,4876,685,1985,503
26/03/2015,17,61,1279,1746,3994,2577,3345,2955,2187,0,2514,631,211,51,481,2849,4919,1534,584,634,3581,3682,665,983,1081,926,514,199,2477,782,311,435,338,449,939,312,5632,719,2919,682
26/03/2015,18,32,756,874,1708,2377,2888,2444,1814,0,913,390,219,35,282,2200,2987,953,513,561,2761,2153,362,1074,661,1108,699,148,2208,787,392,182,260,411,642,344,4662,583,2404,513
26/03/2015,19,28,426,288,545,1983,1977,1609,1144,0,259,161,233,34,106,1618,1668,516,635,408,1959,1022,172,1092,367,986,924,119,1887,820,426,113,197,219,419,315,3495,551,2115,354
26/03/2015,20,17,332,183,344,1962,1800,974,719,0,99,94,102,34,72,1494,1324,404,113,315,1405,704,173,821,226,812,652,106,1427,720,488,70,145,152,230,349,3023,245,1910,276
26/03/2015,21,13,225,105,238,1600,1446,500,410,0,86,66,103,62,65,1442,1200,351,182,291,1295,509,122,743,191,670,537,99,1384,588,465,38,112,203,214,250,2492,229,1548,230
26/03/2015,22,7,243,134,144,1263,984,297,302,0,82,158,117,33,37,852,1096,335,556,204,1108,426,102,683,156,454,488,62,604,536,375,55,180,78,163,154,2375,432,1460,186
26/03/2015,23,6,135,73,121,790,800,175,153,0,56,43,55,7,20,410,783,247,39,149,707,242,92,484,93,271,292,45,213,331,233,25,72,54,106,50,1599,113,597,90
27/03/2015,0,0,48,29,91,262,427,87,80,0,11,9,8,4,1,154,306,69,21,89,285,96,23,285,54,159,143,23,75,166,68,12,27,14,44,12,569,35,230,42
27/03/2015,1,0,16,15,30,217,277,50,67,0,12,6,12,7,2,50,124,26,7,111,95,30,10,176,26,64,89,12,36,115,43,4,15,16,23,5,219,21,96,32
27/03/2015,2,0,10,5,14,218,195,69,50,0,3,12,3,2,0,42,45,16,19,61,60,32,15,175,8,76,42,8,27,97,23,1,3,16,20,16,191,8,41,11
27/03/2015,3,0,5,3,10,168,134,35,16,0,2,3,4,1,2,39,36,18,12,65,50,9,9,182,4,37,28,8,42,93,2,2,7,11,8,3,173,3,42,3
27/03/2015,4,0,14,8,9,53,93,17,41,0,5,0,11,0,3,48,58,30,14,33,61,17,6,62,32,11,14,1,49,77,10,7,10,12,10,1,242,2,43,8
27/03/2015,5,0,42,14,93,72,101,50,23,0,48,28,21,4,18,118,175,79,35,74,139,172,31,65,51,14,8,14,104,63,7,20,22,16,11,9,339,38,59,19
27/03/2015,6,0,203,170,603,190,181,102,72,0,392,110,68,8,95,292,852,232,156,125,517,719,106,67,232,23,13,37,283,41,24,76,62,78,58,20,694,51,157,114
27/03/2015,7,2,697,681,2030,415,449,264,200,0,1301,279,173,34,192,866,2117,505,324,319,1193,1775,402,174,405,73,51,83,824,216,131,196,149,192,205,40,1540,249,548,241
27/03/2015,8,15,1929,1618,4760,1036,1076,789,560,0,2791,520,267,50,331,1787,4551,1204,588,627,2690,3537,964,319,884,189,132,165,1778,337,207,454,266,567,719,142,3369,716,1388,502
27/03/2015,9,22,1267,923,2504,1014,1471,1008,785,0,1503,418,182,43,170,1176,2504,615,313,850,1847,2230,638,360,521,222,139,171,1177,309,181,331,208,479,504,164,2898,827,1032,300
27/03/2015,10,12,852,570,952,1377,1904,1350,1335,0,511,260,170,35,160,1118,1582,359,253,942,1733,1466,437,531,441,318,216,218,862,395,245,199,213,347,516,198,2927,898,1404,326
27/03/2015,11,11,715,458,859,1786,2511,2010,1885,0,451,269,171,40,167,1235,1757,428,309,1137,2071,1339,510,691,574,577,359,284,833,502,294,198,234,382,479,206,3317,823,1281,344
27/03/2015,12,36,1613,636,1133,2767,3522,3272,3194,0,1010,517,276,82,535,1782,2661,769,580,1846,2818,1958,595,1616,750,1068,684,266,1230,1221,449,341,321,949,1018,430,4229,1268,1994,514
27/03/2015,13,47,1529,762,1158,2901,3929,3617,3761,0,943,515,290,61,480,1868,2863,659,460,1812,3174,2063,639,1531,816,1114,682,328,1260,1234,444,294,357,1007,1062,431,4809,1114,2161,577
27/03/2015,14,40,901,548,969,2759,3465,2882,3036,0,606,245,231,54,227,1669,2284,507,419,1386,2828,1794,468,921,858,971,539,251,1290,891,426,234,247,454,656,357,4523,839,2165,609
27/03/2015,15,35,737,568,1336,2786,3634,2994,2984,0,789,230,229,67,251,1770,2754,701,448,1135,3010,2020,462,873,987,966,496,303,1210,825,407,243,225,338,565,311,4713,733,2093,687
27/03/2015,16,50,837,955,2062,3001,3758,3042,3119,0,1530,422,254,55,383,2326,3459,871,559,939,3378,2615,588,1022,1013,971,521,208,1794,860,388,299,277,332,669,308,5239,772,2594,578
27/03/2015,17,62,1260,1559,3254,3381,4148,3600,3135,0,1923,560,352,76,475,3168,5312,1500,794,767,4024,3430,667,1248,1280,1280,687,214,2263,1176,612,335,387,488,855,376,6226,830,3589,864
27/03/2015,18,59,890,806,1475,3397,3772,3109,2687,0,714,306,340,60,303,2983,3833,966,871,646,3357,2064,462,1451,1138,1481,1023,209,2219,1158,606,240,264,382,532,342,5618,708,3683,735
27/03/2015,19,52,628,431,612,2958,3006,2257,1774,0,310,231,360,70,172,2418,2714,653,600,486,2545,1268,277,1624,693,1603,1426,143,1852,1262,797,96,230,332,466,527,4376,709,3133,560
27/03/2015,20,27,388,201,310,2975,2678,1660,1263,0,131,168,312,69,128,1953,2168,542,208,448,1995,761,181,1423,530,1502,1471,124,1468,1281,857,91,213,270,235,510,3882,408,2840,487
27/03/2015,21,31,327,138,226,2817,2177,910,644,0,131,107,190,54,103,1825,2157,499,533,383,1859,671,194,1457,487,1246,1150,124,1057,1171,934,61,165,168,287,525,3737,350,2747,400
27/03/2015,22,24,346,170,202,2254,1707,543,473,0,103,82,135,28,77,1973,1874,451,732,336,1551,594,183,1190,322,998,963,97,1263,1037,776,72,183,152,240,345,3748,540,2231,347
27/03/2015,23,11,220,135,156,1891,1533,475,473,0,58,69,109,37,40,1236,1475,443,121,322,1236,451,148,950,246,679,667,72,631,791,587,51,116,128,324,206,2864,240,1588,201
28/03/2015,0,3,115,66,87,1100,1086,238,227,0,28,29,74,7,24,655,1055,316,74,189,890,284,83,834,243,424,429,47,347,603,302,31,80,34,249,60,2246,137,814,117
28/03/2015,1,8,55,34,39,622,789,224,208,0,30,21,22,3,11,393,360,121,56,241,442,106,35,551,107,310,320,57,180,349,135,10,32,42,185,51,1281,82,371,63
28/03/2015,2,5,28,19,37,377,460,69,74,0,16,10,7,5,3,165,222,72,22,150,234,59,32,321,49,199,192,20,78,268,43,3,11,23,138,19,733,33,184,56
28/03/2015,3,1,19,8,30,303,346,89,67,0,8,11,7,0,2,116,120,43,9,123,177,34,17,401,34,127,76,22,39,208,28,4,13,29,130,17,461,19,139,25
28/03/2015,4,0,6,0,26,129,157,49,33,0,8,6,5,3,1,59,142,68,16,80,139,43,15,175,11,46,19,13,30,100,26,6,5,18,21,8,408,5,81,20
28/03/2015,5,3,35,10,11,66,152,45,35,0,16,4,8,0,12,68,177,65,8,78,120,91,17,153,18,23,17,9,43,84,10,8,11,10,8,9,432,9,56,14
28/03/2015,6,0,50,13,34,111,121,32,51,0,50,13,19,8,21,72,286,70,42,147,187,210,34,67,127,13,19,40,44,51,7,19,35,11,17,9,506,33,67,40
28/03/2015,7,0,87,34,34,215,178,105,68,0,67,21,45,6,57,140,504,132,134,262,361,404,85,72,214,32,39,65,105,76,37,35,41,28,29,25,730,73,113,109
28/03/2015,8,1,116,52,68,362,512,262,249,0,52,42,94,29,96,334,705,186,194,440,755,760,130,100,409,72,63,167,232,157,68,74,85,89,71,86,1136,203,331,187
28/03/2015,9,3,193,108,131,601,959,620,606,0,90,83,147,30,113,538,1067,320,338,750,1122,805,194,200,505,143,136,279,380,260,125,96,152,114,157,130,1816,313,596,305
28/03/2015,10,10,323,131,112,885,1836,1379,1310,0,113,112,227,54,145,991,1360,432,475,1159,1598,952,248,391,639,274,288,386,673,393,207,93,148,223,203,209,2520,449,913,405
28/03/2015,11,12,368,164,176,1465,2620,2059,2256,0,79,106,332,93,183,1417,1677,543,587,1554,2161,1048,209,485,768,641,463,434,998,566,321,102,187,152,186,258,3512,574,1481,688
28/03/2015,12,19,450,272,204,2248,3418,2754,3228,0,82,91,397,105,236,2189,2098,681,864,1849,2395,1126,286,822,1122,968,704,455,1529,694,377,109,211,150,214,329,4264,651,2343,913
28/03/2015,13,40,475,228,168,2789,4103,3079,3485,0,113,93,383,104,219,2766,2160,658,1218,1756,2638,1118,278,955,1195,1268,873,481,2275,937,408,124,270,212,290,368,5150,867,3023,1131
28/03/2015,14,57,425,263,177,2792,4097,3472,3665,0,148,103,496,97,252,2242,2404,649,967,1752,2846,1123,288,1092,1263,1213,799,427,1736,936,496,163,257,139,282,348,5071,611,2911,921
28/03/2015,15,47,394,262,124,2953,4122,3624,3703,0,104,98,470,158,220,3072,2615,720,941,1331,2958,1111,276,1269,1387,1240,708,428,2240,977,594,129,247,144,224,363,4899,473,2915,1181
28/03/2015,16,54,471,237,141,2982,4222,3469,3699,0,123,71,597,192,223,2613,2968,679,1129,865,3028,1156,323,1084,1420,1198,694,242,1904,999,527,168,275,149,269,407,5286,632,3764,1236
28/03/2015,17,55,530,221,125,3087,3832,3059,2961,0,156,100,538,168,196,2954,2927,810,1449,625,3107,1057,352,1237,1288,1398,857,185,1914,1042,777,150,311,207,239,503,5294,614,3679,1218
28/03/2015,18,47,667,215,152,2922,3281,2229,2080,0,163,102,494,217,271,3047,2857,793,1340,513,2680,1042,272,1289,1094,1531,994,190,2051,1084,825,180,414,207,211,588,5148,454,3769,977
28/03/2015,19,28,560,245,123,3098,2856,1772,1005,0,110,112,588,229,132,2596,2350,725,1173,518,2303,747,218,1557,729,1446,1399,169,1308,1234,1156,181,393,256,234,772,4585,585,3357,722
28/03/2015,20,34,512,169,99,3095,2782,877,784,0,109,138,397,140,113,2693,2124,502,430,449,1851,558,240,1653,553,1465,1507,118,1969,1326,1273,89,292,289,262,962,4421,312,3846,532
28/03/2015,21,37,404,151,94,2524,2248,586,616,0,61,99,300,137,92,2144,2121,551,661,320,1682,443,250,1464,570,1142,1007,69,958,1115,1363,125,291,171,214,820,3857,272,3349,381
28/03/2015,22,14,326,150,82,2155,2029,509,545,0,75,83,315,120,66,2100,2056,468,1244,336,1586,631,195,1423,448,1046,1097,106,1141,1108,1264,122,365,139,247,673,3914,505,3089,449
28/03/2015,23,19,255,166,108,1924,1866,408,546,0,71,66,223,67,46,1825,2005,522,753,274,1520,560,248,1264,506,781,795,92,760,1080,886,104,337,138,394,413,3829,256,2151,378
29/03/2015,0,10,196,100,68,1150,1310,249,261,0,40,65,103,66,37,885,1308,402,97,213,1034,311,156,1109,320,482,533,53,387,856,527,47,137,135,390,178,2802,163,1121,218
29/03/2015,1,5,103,40,44,721,965,235,173,0,32,19,26,3,24,572,625,207,74,185,653,164,97,1087,304,418,393,31,277,667,242,20,79,37,343,49,1795,69,621,129
29/03/2015,2,1,34,20,39,412,695,171,158,0,12,15,8,2,10,308,284,115,24,144,510,86,63,870,53,193,287,39,171,468,92,15,59,25,251,28,1335,44,420,93
29/03/2015,3,4,16,19,40,348,495,106,143,0,16,12,6,2,3,167,227,93,43,100,330,100,36,744,60,178,165,23,96,394,54,6,27,29,202,12,937,34,244,37
29/03/2015,4,2,22,7,26,127,354,82,88,0,5,6,11,2,3,69,88,46,27,89,158,48,17,513,29,65,58,7,49,243,32,1,10,15,123,13,629,22,109,30
29/03/2015,5,3,39,4,25,75,128,25,49,0,6,5,3,1,8,58,79,37,5,34,130,57,20,202,32,48,58,2,75,153,15,9,10,8,90,10,479,16,90,32
29/03/2015,6,1,18,5,27,70,99,51,33,0,18,2,16,2,13,80,92,53,21,59,83,65,16,119,68,13,28,16,140,198,0,10,24,17,25,8,402,20,72,50
29/03/2015,7,0,33,25,31,165,170,50,70,0,46,11,42,9,36,148,388,119,93,127,322,240,89,130,108,30,34,30,224,168,20,30,24,37,20,5,602,46,138,97
29/03/2015,8,1,91,50,63,340,377,181,160,0,66,52,160,37,82,323,534,180,268,276,546,627,156,113,249,93,55,99,355,178,90,48,78,80,47,47,1082,129,294,202
29/03/2015,9,3,211,112,100,562,932,599,668,0,66,70,259,102,126,684,1017,311,569,615,1183,710,219,222,475,151,146,208,742,248,138,128,129,144,126,99,1913,278,624,446
29/03/2015,10,17,271,156,114,906,1951,1183,1777,0,92,122,522,137,215,1539,1710,463,1092,1072,1812,924,294,470,772,344,314,425,1318,396,281,169,250,171,189,123,3329,503,1358,635
29/03/2015,11,14,454,224,119,1494,2556,2046,2561,0,88,129,670,139,261,2347,2210,647,2288,1363,2543,1004,271,569,819,630,534,473,2021,528,347,251,413,207,215,226,4670,679,2290,1121
29/03/2015,12,21,579,278,120,2201,3045,2581,2770,0,76,133,626,169,259,2782,2410,690,5584,1634,2889,1115,284,846,951,1083,732,459,2199,771,420,328,468,233,251,367,5695,967,3152,1425
29/03/2015,13,91,463,195,117,2839,3700,2736,2603,0,87,91,743,207,271,2828,2422,823,8919,1793,3024,883,212,908,1154,1315,729,460,2226,965,650,263,414,174,252,390,6138,651,2956,1722
29/03/2015,14,124,399,158,121,3418,3887,3188,2868,0,129,76,733,207,223,2698,2494,688,3392,1586,2459,860,184,927,1104,1317,692,394,2531,916,819,197,284,99,147,431,5469,581,3071,1706
29/03/2015,15,70,353,146,151,2734,3585,3078,3169,0,169,79,712,237,258,3936,2358,636,2373,1253,2662,924,172,965,1148,1235,607,343,3501,986,1030,128,276,88,149,451,5567,770,3443,3786
29/03/2015,16,42,288,146,116,2537,3247,2917,2766,0,90,70,593,225,189,2792,2396,631,2382,754,2383,909,220,893,1053,1033,442,221,2283,848,1046,105,213,66,162,486,4958,410,2950,1930
29/03/2015,17,40,329,156,78,2545,2884,2166,2068,0,93,67,500,196,194,2276,2221,583,2089,461,2238,810,181,1065,894,1110,528,205,1854,707,1065,89,226,78,135,407,4442,477,3067,1219
29/03/2015,18,36,233,99,117,2206,2123,1508,1115,0,111,96,364,127,158,1718,1761,564,2167,346,1903,765,140,805,747,1041,694,113,874,725,970,89,206,60,122,401,4160,254,2458,803
29/03/2015,19,14,233,73,104,2023,1755,851,559,0,73,69,325,97,126,1664,1392,468,1695,400,1573,616,132,1051,385,1007,765,93,1351,766,1012,76,156,57,86,469,3248,205,2143,586
29/03/2015,20,35,191,86,71,1823,1279,408,360,0,83,98,230,63,84,1098,1285,397,1297,325,1258,385,121,773,240,788,559,104,546,640,907,83,143,59,64,469,2557,347,1712,316
29/03/2015,21,9,249,89,87,1470,1444,338,317,0,63,77,169,73,58,1379,1190,387,5740,285,1460,380,167,790,278,699,509,83,635,524,788,212,377,109,156,303,3270,242,1863,525
29/03/2015,22,11,519,167,68,1490,1911,269,402,0,78,92,146,27,33,1761,1357,502,9858,368,1886,497,220,931,278,647,641,98,648,607,548,461,1418,106,220,220,4458,393,2076,645
29/03/2015,23,7,121,47,59,941,1132,171,233,0,56,36,129,12,22,837,1034,314,1024,253,1236,353,203,677,173,387,328,86,278,457,342,52,249,64,59,119,3060,131,699,231
30/03/2015,0,2,46,24,43,390,577,101,83,0,20,20,13,6,9,356,532,157,113,139,565,122,62,422,58,230,189,39,100,301,113,18,71,41,45,44,1131,49,327,78
30/03/2015,1,0,17,6,16,156,290,49,34,0,18,19,9,0,6,162,171,84,40,82,190,23,32,179,49,113,51,5,37,207,51,11,19,22,24,28,376,29,121,41
30/03/2015,2,1,8,1,6,61,200,15,32,0,7,1,10,0,4,67,94,27,8,40,131,14,9,111,20,40,44,5,21,153,65,2,5,13,16,12,195,15,64,21
30/03/2015,3,0,1,1,5,42,230,29,32,0,1,0,14,3,1,62,60,16,18,37,65,27,28,137,17,18,16,3,29,111,7,1,4,7,8,12,152,6,48,9
30/03/2015,4,0,9,4,10,47,98,14,27,0,4,4,0,0,0,67,83,33,26,33,56,31,8,65,23,14,5,4,65,175,16,4,3,10,6,6,218,15,18,7
30/03/2015,5,0,45,23,102,65,74,31,21,0,40,27,7,1,23,94,211,90,36,27,160,178,35,39,48,11,8,5,111,38,9,13,21,22,16,4,323,27,59,23
30/03/2015,6,2,206,160,672,146,167,95,73,0,381,91,61,10,105,306,828,219,150,88,549,662,122,103,204,12,19,28,390,72,29,71,49,66,75,12,715,59,196,100
30/03/2015,7,5,668,719,2017,411,408,243,177,0,1309,250,167,44,210,766,1880,507,497,198,1137,1720,434,160,440,49,48,48,835,211,69,180,107,231,200,52,1535,191,531,336
30/03/2015,8,39,1799,1614,5130,1004,1117,715,540,0,2813,513,365,71,409,1913,4608,1300,844,418,2620,3535,944,333,756,186,125,154,1933,263,199,475,279,544,650,138,3177,662,1313,742
30/03/2015,9,18,1239,924,2456,1201,1296,894,878,0,1350,378,245,40,214,1202,2453,586,423,517,1761,2081,654,306,429,219,175,136,1295,296,167,303,217,450,577,152,2784,651,990,410
30/03/2015,10,18,749,496,1063,1460,2005,1437,1687,0,538,263,268,53,152,1281,1725,378,417,603,1841,1574,514,442,478,362,235,130,1024,396,238,177,227,328,504,170,3305,626,1272,408
30/03/2015,11,18,732,465,907,1867,2639,2128,2365,0,453,252,315,116,189,1540,1912,583,555,788,2324,1379,524,580,626,618,358,153,1113,597,316,213,260,298,507,244,4145,566,1809,775
30/03/2015,12,46,1716,784,1309,3172,3719,3469,3692,0,989,443,472,174,651,2384,2736,704,898,1247,3163,2247,836,1299,970,1193,0,175,1601,1174,528,278,382,779,979,518,5207,1010,2918,968
30/03/2015,13,72,1699,759,1637,3498,4340,3873,4261,0,924,424,571,194,539,2351,3219,689,815,1118,3357,2091,819,1431,1027,1270,0,156,1595,1244,696,323,411,872,1013,457,5455,1121,3092,1215
30/03/2015,14,56,852,523,1037,3134,4002,3042,3381,0,516,251,424,92,217,2194,2751,645,716,763,3198,1683,522,954,1004,1161,0,143,1693,794,554,256,384,412,575,327,5242,754,2289,996
30/03/2015,15,54,690,557,1312,3044,3836,2928,3020,0,673,332,436,94,260,2135,2693,699,652,636,3106,1906,461,872,1115,1019,0,128,1593,892,473,184,237,260,541,339,5006,691,2484,918
30/03/2015,16,47,796,953,2469,2677,3457,2750,2729,0,1455,341,375,107,312,2358,3551,958,740,663,3322,2741,529,925,1009,923,0,143,1915,930,449,290,234,244,526,294,5285,681,2375,905
30/03/2015,17,68,1231,1743,3929,2922,3374,2822,2376,0,2345,426,443,141,528,3126,5174,1660,1258,617,4125,3820,684,1124,1394,1013,0,171,2644,1005,421,475,423,348,788,327,5904,593,3271,1313
30/03/2015,18,45,910,868,1760,2490,2573,2079,1579,0,942,353,382,119,344,2354,3667,1164,1302,582,3260,2046,465,1161,1169,1086,0,162,1578,876,589,247,307,222,457,330,4808,431,2982,994
30/03/2015,19,37,396,255,682,2424,1947,987,636,0,305,172,362,80,192,1497,1975,604,977,504,2125,1149,292,1019,495,1072,0,111,823,700,597,119,195,132,299,359,3487,368,1914,528
30/03/2015,20,29,330,153,301,2096,1536,580,449,0,114,114,244,70,88,1150,1454,347,325,362,1688,668,197,824,308,830,0,90,665,677,693,82,169,91,152,423,2894,205,2055,302
30/03/2015,21,13,175,96,193,1417,1087,439,334,0,87,70,146,48,68,913,1201,356,140,279,1324,476,198,704,259,647,0,91,411,686,456,53,86,104,150,309,2204,197,1099,228
30/03/2015,22,8,115,52,112,1093,905,251,219,0,54,31,74,19,36,638,934,244,877,196,840,337,155,485,417,427,0,35,337,524,284,38,159,77,82,146,1724,176,750,206
30/03/2015,23,5,88,35,93,662,800,147,127,0,44,18,66,16,24,538,673,215,439,140,594,201,110,342,92,198,136,54,191,214,197,44,128,24,32,72,1850,77,474,162
31/03/2015,0,2,37,11,36,258,202,51,34,0,23,9,23,2,22,206,252,93,34,88,304,94,47,185,43,96,58,10,80,133,51,9,38,7,25,8,561,36,212,35
31/03/2015,1,0,31,7,28,127,111,39,30,0,2,4,4,1,5,101,60,30,16,84,90,25,19,123,14,48,61,16,48,92,30,5,17,17,2,16,169,13,66,25
31/03/2015,2,0,9,6,10,56,46,21,21,0,0,11,1,0,1,25,30,13,5,36,58,25,15,78,8,27,23,6,15,54,15,0,1,0,5,10,70,25,30,0
31/03/2015,3,0,5,0,9,40,15,13,4,0,2,1,4,3,0,25,37,19,15,25,37,15,1,46,2,8,11,2,30,33,14,2,4,2,4,2,75,7,12,6
31/03/2015,4,0,8,3,6,36,37,16,19,0,1,1,7,3,0,47,38,26,19,20,51,24,3,49,14,13,10,5,60,37,15,4,4,2,2,6,126,2,21,3
31/03/2015,5,1,53,27,106,59,80,31,42,0,43,13,8,3,30,80,209,85,43,57,180,166,52,31,51,9,7,9,120,29,4,13,19,34,14,5,296,28,57,33
31/03/2015,6,4,199,165,677,161,166,79,53,0,374,97,72,6,111,313,853,230,162,186,543,592,163,68,220,22,21,46,326,51,19,62,68,36,63,15,688,41,164,165
31/03/2015,7,7,666,664,2096,390,453,260,210,0,1300,279,202,51,222,722,2028,554,521,290,1218,1861,425,154,579,58,52,103,827,123,89,204,141,168,228,71,1606,225,535,349
31/03/2015,8,41,1854,1811,5284,979,1171,762,554,0,2898,530,355,89,390,1887,4439,1361,795,629,2573,3787,994,319,839,227,153,157,1901,340,219,467,321,565,711,159,3442,781,1370,698
